Gene1	Gene2	All Pairs MedianIC With Homology	All Pairs MedianIC Without Homology	 All Pairs MedianSimJ With Homology	 All Pairs MedianSimJ Without Homology 	 Best Pairs MedianIC With Homology	 Best Pairs MedianIC Without Homology	 Best Pairs MedianSimJ With Homology	 Best Pairs MedianSimJ Without Homology
ZFIN:ZDB-GENE-000329-5	NCBI_gene:4854	0.02	0.02	0.207317073171	0.2	0.13	0.13	0.500402900886	0.520833333333
ZFIN:ZDB-GENE-000223-14	NCBI_gene:401	0.02	0.02	0.209302325581	0.181818181818	0.05	0.05	0.276079734219	0.257575757576
ZFIN:ZDB-GENE-000210-19	NCBI_gene:5950	0.02	0.02	0.152173913043	0.170212765957	0.08	0.08	0.305262645599	0.305737327189
ZFIN:ZDB-GENE-000209-4	NCBI_gene:64221	0.02	0.02	0.0987654320988	0.114285714286	0.095	0.09	0.36828271028	0.367424242424
ZFIN:ZDB-GENE-000201-9	NCBI_gene:3730	0.02	0.02	0.178433001107	0.166666666667	0.09	0.09	0.416035353535	0.395238095238
ZFIN:ZDB-GENE-991213-1	NCBI_gene:64321	0.01	0.01	0.111111111111	0.121951219512	0.075	0.07	0.288109921938	0.301515151515
ZFIN:ZDB-GENE-991026-3	NCBI_gene:7299	0.01	0.01	0.146341463415	0.137931034483	0.045	0.045	0.279220779221	0.285714285714
ZFIN:ZDB-GENE-991008-6	NCBI_gene:3861	0.01	0.01	0.167661866292	0.129032258065	0.115	0.11	0.43010936432	0.424107142857
ZFIN:ZDB-GENE-990415-153	NCBI_gene:4193	0.01	0.01	0.151515151515	0.166666666667	0.08	0.07	0.393453768454	0.388392857143
ZFIN:ZDB-GENE-980526-72	NCBI_gene:5914	0.01	0.01	0.150442477876	0.162162162162	0.06	0.035	0.222459893048	0.248351648352
ZFIN:ZDB-GENE-980526-52	NCBI_gene:5077	0.01	0.01	0.157894736842	0.147058823529	0.11	0.11	0.340106951872	0.320512820513
ZFIN:ZDB-GENE-980526-476	NCBI_gene:2626	0.01	0.01	0.133038348083	0.142857142857	0.1275	0.1025	0.42913895048	0.406495726496
ZFIN:ZDB-GENE-980526-464	NCBI_gene:3815	0.01	0.01	0.190476190476	0.190476190476	0.09	0.09	0.387005649718	0.370535714286
ZFIN:ZDB-GENE-980526-16	NCBI_gene:1910	0.01	0.01	0.162162162162	0.15625	0.02	0.02	0.282679738562	0.285256410256
ZFIN:ZDB-GENE-091117-14	NCBI_gene:50506	0.01	0.01	0.210526315789	0.210526315789	0.03	0.03	0.289473684211	0.271929824561
ZFIN:ZDB-GENE-091012-1	NCBI_gene:6584	0.01	0.01	0.107692307692	0.0909090909091	0.045	0.04	0.204502262443	0.170418552036
ZFIN:ZDB-GENE-090303-6	NCBI_gene:23162	0.01	0.01	0.0290404040404	0.0378571428571	0.055	0.0525	0.183246611345	0.169523809524
ZFIN:ZDB-GENE-080929-1	NCBI_gene:57679	0.01	0.01	0.04	0.050641025641	0.115	0.115	0.179571334463	0.197222222222
ZFIN:ZDB-GENE-080320-2	NCBI_gene:785	0.01	0.01	0.0588235294118	0.0714285714286	0.05	0.0475	0.327913429523	0.316468253968
ZFIN:ZDB-GENE-080104-4	NCBI_gene:1441	0.01	0.01	0.117647058824	0.117647058824	0.085	0.085	0.26680816103	0.227843915344
ZFIN:ZDB-GENE-070912-689	NCBI_gene:1285	0.01	0.01	0.164383561644	0.142857142857	0.145	0.145	0.332488738739	0.311011904762
ZFIN:ZDB-GENE-070912-212	NCBI_gene:23314	0.01	0.01	0.0588235294118	0.0666666666667	0.05	0.045	0.300505050505	0.30303030303
ZFIN:ZDB-GENE-070820-10	NCBI_gene:3981	0.01	0.01	0.132075471698	0.125	0.12	0.12	0.259586122946	0.223214285714
ZFIN:ZDB-GENE-070718-4	NCBI_gene:4948	0.01	0.01	0.139534883721	0.121212121212	0.02	0.015	0.247950819672	0.252525252525
ZFIN:ZDB-GENE-070626-3	NCBI_gene:166379	0.01	0.01	0.099173553719	0.0869565217391	0.085	0.085	0.221861471861	0.200130052021
ZFIN:ZDB-GENE-070531-1	NCBI_gene:695	0.01	0.01	0.142208842559	0.147058823529	0.065	0.065	0.519305019305	0.487058823529
ZFIN:ZDB-GENE-070424-54	NCBI_gene:5800	0.01	0.01	0.0631578947368	0.0554417413572	0.115	0.115	0.227036390431	0.218661110479
ZFIN:ZDB-GENE-070424-1	NCBI_gene:4254	0.01	0.01	0.206896551724	0.181818181818	0.045	0.045	0.302568014238	0.293120155039
ZFIN:ZDB-GENE-070410-90	NCBI_gene:1649	0.01	0.01	0.0779220779221	0.0789473684211	0.01	0.01	0.0981715652768	0.0849282296651
ZFIN:ZDB-GENE-070410-84	NCBI_gene:27235	0.01	0.01	0.149626865672	0.137254901961	0.105	0.105	0.444909660667	0.385541333122
ZFIN:ZDB-GENE-070314-1	NCBI_gene:5915	0.01	0.01	0.139860899804	0.139543269231	0.13	0.13	0.411755090603	0.40625
ZFIN:ZDB-GENE-070129-1	NCBI_gene:3769	0.01	0.01	0.116504854369	0.103913630229	0.0525	0.0475	0.293836895621	0.268145647456
ZFIN:ZDB-GENE-070103-1	NCBI_gene:7450	0.01	0.01	0.176470588235	0.15	0.105	0.08	0.501097178683	0.510082442068
ZFIN:ZDB-GENE-061215-126	NCBI_gene:23400	0.01	0.01	0.0634920634921	0.0769230769231	0.06	0.055	0.294642857143	0.30303030303
ZFIN:ZDB-GENE-060929-712	NCBI_gene:200205	0.01	0.01	0.0722580645161	0.0824829931973	0.06	0.06	0.239316239316	0.210444027517
ZFIN:ZDB-GENE-060927-1	NCBI_gene:255738	0.01	0.01	0.0825688073394	0.0677966101695	0.02	0.02	0.10909491625	0.0885416666667
ZFIN:ZDB-GENE-060906-1	NCBI_gene:6326	0.01	0.01	0.206896551724	0.2	0.07	0.07	0.426515151515	0.437799043062
ZFIN:ZDB-GENE-060810-186	NCBI_gene:2671	0.01	0.01	0.169799498747	0.170833333333	0.085	0.065	0.390309734513	0.342986425339
ZFIN:ZDB-GENE-060526-14	NCBI_gene:118429	0.01	0.01	0.04	0.05	0.1125	0.11	0.263034759358	0.279220779221
ZFIN:ZDB-GENE-060503-715	NCBI_gene:261734	0.01	0.01	0.0833333333333	0.105263157895	0.11	0.11	0.308960833497	0.300406504065
ZFIN:ZDB-GENE-060322-1	NCBI_gene:8869	0.01	0.01	0.176470588235	0.161081081081	0.03	0.03	0.309210526316	0.277777777778
ZFIN:ZDB-GENE-051102-2	NCBI_gene:7827	0.01	0.01	0.108218886405	0.12	0.2	0.2	0.235643877736	0.222222222222
ZFIN:ZDB-GENE-050913-61	NCBI_gene:54820	0.01	0.01	0.150757575758	0.16	0.115	0.115	0.34	0.359772513124
ZFIN:ZDB-GENE-050809-23	NCBI_gene:56623	0.01	0.01	0.0666666666667	0.0769230769231	0.065	0.06	0.226442841287	0.209964012596
ZFIN:ZDB-GENE-050706-185	NCBI_gene:26058	0.01	0.01	0.24	0.2	0.065	0.065	0.386363636364	0.403846153846
ZFIN:ZDB-GENE-050522-503	NCBI_gene:2908	0.01	0.01	0.0289855072464	0.0357142857143	0.075	0.075	0.200772549364	0.196314102564
ZFIN:ZDB-GENE-050517-20	NCBI_gene:1080	0.01	0.01	0.0526315789474	0.0555555555556	0.075	0.07	0.304195804196	0.34188034188
ZFIN:ZDB-GENE-050417-383	NCBI_gene:6794	0.01	0.01	0.155963302752	0.161290322581	0.1	0.1	0.441935483871	0.467857142857
ZFIN:ZDB-GENE-050417-109	NCBI_gene:5071	0.01	0.01	0.15	0.142857142857	0.1075	0.1075	0.304507992008	0.277083333333
ZFIN:ZDB-GENE-050306-18	NCBI_gene:3299	0.01	0.01	0.136363636364	0.137931034483	0.11	0.1025	0.482402860343	0.449542124542
ZFIN:ZDB-GENE-050210-1	NCBI_gene:80207	0.01	0.01	0.160469107551	0.169540229885	0.11	0.11	0.400974025974	0.39880952381
ZFIN:ZDB-GENE-050208-492	NCBI_gene:8314	0.01	0.01	0.176470588235	0.188746438746	0.055	0.05	0.415700153505	0.414835164835
ZFIN:ZDB-GENE-050201-2	NCBI_gene:9094	0.01	0.01	0.142857142857	0.2	0.01	0.01	0.238095238095	0.322222222222
ZFIN:ZDB-GENE-050131-1	NCBI_gene:23385	0.01	0.01	0.242647058824	0.285714285714	0.035	0.035	0.496212121212	0.542200854701
ZFIN:ZDB-GENE-050127-1	NCBI_gene:9247	0.01	0.01	0.16	0.151515151515	0.08	0.08	0.300249169435	0.303571428571
ZFIN:ZDB-GENE-041219-2	NCBI_gene:84100	0.01	0.01	0.106666666667	0.114285714286	0.1375	0.085	0.274436090226	0.282878411911
ZFIN:ZDB-GENE-041212-53	NCBI_gene:65018	0.01	0.01	0.176470588235	0.166666666667	0.075	0.075	0.357823129252	0.344720496894
ZFIN:ZDB-GENE-041114-75	NCBI_gene:1392	0.01	0.01	0.0122699386503	0.0147058823529	0.0725	0.0725	0.0680641821946	0.0726817042607
ZFIN:ZDB-GENE-041111-226	NCBI_gene:9342	0.01	0.01	0.0444444444444	0.0625	0.16	0.16	0.295977011494	0.291666666667
ZFIN:ZDB-GENE-041014-1	NCBI_gene:4233	0.01	0.01	0.0294117647059	0.04	0.095	0.08	0.137454545455	0.167763157895
ZFIN:ZDB-GENE-040930-8	NCBI_gene:56683	0.01	0.01	0.195103746828	0.206896551724	0.12	0.12	0.418578242108	0.400641025641
ZFIN:ZDB-GENE-040912-168	NCBI_gene:2110	0.01	0.01	0.141176470588	0.135135135135	0.19	0.19	0.498905746509	0.4836523126
ZFIN:ZDB-GENE-040822-43	NCBI_gene:51185	0.01	0.01	0.141666666667	0.177927927928	0.035	0.035	0.225637887205	0.269705815018
ZFIN:ZDB-GENE-040822-24	NCBI_gene:2013	0.01	0.01	0.0555555555556	0.0666666666667	0.12	0.12	0.207957957958	0.225641025641
ZFIN:ZDB-GENE-040806-2	NCBI_gene:3972	0.01	0.01	0.422222222222	0.414285714286	0.05	0.05	0.544444444444	0.540476190476
ZFIN:ZDB-GENE-040801-95	NCBI_gene:549	0.01	0.01	0.0175438596491	0.0185185185185	0.12	0.12	0.171373555841	0.181673052363
ZFIN:ZDB-GENE-040801-47	NCBI_gene:203228	0.01	0.01	0.151260504202	0.147058823529	0.085	0.085	0.48987018096	0.477272727273
ZFIN:ZDB-GENE-040718-367	NCBI_gene:3394	0.01	0.01	0.142857142857	0.116279069767	0.115	0.115	0.265907305577	0.236111111111
ZFIN:ZDB-GENE-040718-10	NCBI_gene:5358	0.01	0.01	0.0949367088608	0.0892857142857	0.0175	0.015	0.296563192905	0.280303030303
ZFIN:ZDB-GENE-040428-1	NCBI_gene:5925	0.01	0.01	0.129047178538	0.121951219512	0.115	0.115	0.467312348668	0.471638655462
ZFIN:ZDB-GENE-040426-918	NCBI_gene:4026	0.01	0.01	0.164383561644	0.138888888889	0.06	0.06	0.229150579151	0.203448275862
ZFIN:ZDB-GENE-040426-900	NCBI_gene:7374	0.01	0.01	0.217391304348	0.190476190476	0.04	0.035	0.450300892301	0.405637254902
ZFIN:ZDB-GENE-040426-770	NCBI_gene:5589	0.01	0.01	0.146341463415	0.166666666667	0.105	0.105	0.470486111111	0.465277777778
ZFIN:ZDB-GENE-040426-2572	NCBI_gene:81790	0.01	0.01	0.0869565217391	0.1	0.02	0.02	0.313405797101	0.303846153846
ZFIN:ZDB-GENE-040426-2331	NCBI_gene:6683	0.01	0.01	0.0444444444444	0.0555555555556	0.0725	0.0725	0.25566893424	0.237001287001
ZFIN:ZDB-GENE-040426-2308	NCBI_gene:6495	0.01	0.01	0.150268817204	0.142857142857	0.1325	0.1325	0.321596244131	0.301032301032
ZFIN:ZDB-GENE-040426-2209	NCBI_gene:4070	0.01	0.01	0.131578947368	0.125	0.11	0.095	0.306117647059	0.287081339713
ZFIN:ZDB-GENE-040426-2173	NCBI_gene:5162	0.01	0.01	0.023625	0.0282738095238	0.035	0.0325	0.145001895506	0.132621741982
ZFIN:ZDB-GENE-040426-1960	NCBI_gene:10159	0.01	0.01	0.157894736842	0.15625	0.065	0.06	0.395426920768	0.34250132019
ZFIN:ZDB-GENE-040426-1957	NCBI_gene:51218	0.01	0.01	0.0425531914894	0.05	0.01	0.01	0.157640232108	0.161363636364
ZFIN:ZDB-GENE-040426-1892	NCBI_gene:161582	0.01	0.01	0.123076923077	0.123106060606	0.1575	0.1575	0.319400389249	0.331818181818
ZFIN:ZDB-GENE-040426-1544	NCBI_gene:5194	0.01	0.01	0.0434782608696	0.0555555555556	0.045	0.045	0.0664835164835	0.0801282051282
ZFIN:ZDB-GENE-040426-1503	NCBI_gene:8833	0.01	0.01	0.0425531914894	0.05	0.045	0.045	0.0659501709819	0.0763157894737
ZFIN:ZDB-GENE-040426-1451	NCBI_gene:8323	0.01	0.01	0.123076923077	0.142857142857	0.02	0.02	0.213696892834	0.228448275862
ZFIN:ZDB-GENE-040426-1309	NCBI_gene:79577	0.01	0.01	0.0833333333333	0.111111111111	0.105	0.105	0.199664918415	0.207956509217
ZFIN:ZDB-GENE-040426-1218	NCBI_gene:51364	0.01	0.01	0.125	0.133333333333	0.115	0.11	0.242647058824	0.283744038156
ZFIN:ZDB-GENE-031219-6	NCBI_gene:191	0.01	0.01	0.128205128205	0.135135135135	0.085	0.08	0.264705882353	0.24269005848
ZFIN:ZDB-GENE-031210-1	NCBI_gene:283652	0.01	0.01	0.16072709878	0.158947368421	0.1	0.1	0.38278654485	0.356889564336
ZFIN:ZDB-GENE-031202-2	NCBI_gene:4312	0.01	0.01	0.189655172414	0.225	0.1	0.09	0.269696969697	0.276688453159
ZFIN:ZDB-GENE-031027-1	NCBI_gene:238	0.01	0.01	0.222222222222	0.222222222222	0.045	0.045	0.353846153846	0.353846153846
ZFIN:ZDB-GENE-031007-5	NCBI_gene:208	0.01	0.01	0.181818181818	0.190476190476	0.05	0.045	0.365355001925	0.383333333333
ZFIN:ZDB-GENE-030909-1	NCBI_gene:6657	0.01	0.01	0.176470588235	0.181818181818	0.115	0.115	0.275119617225	0.275362318841
ZFIN:ZDB-GENE-030725-2	NCBI_gene:2688	0.01	0.01	0.0880680186132	0.0810810810811	0.045	0.0425	0.244791666667	0.244047619048
ZFIN:ZDB-GENE-030616-563	NCBI_gene:6908	0.01	0.01	0.0344827586207	0.0384615384615	0.065	0.065	0.168643515122	0.224175824176
ZFIN:ZDB-GENE-030616-358	NCBI_gene:85478	0.01	0.01	0.05	0.0588235294118	0.08	0.06	0.254614623494	0.299380060729
ZFIN:ZDB-GENE-030616-135	NCBI_gene:776	0.01	0.01	0.120483870968	0.125	0.0675	0.0625	0.363636363636	0.342105263158
ZFIN:ZDB-GENE-030521-13	NCBI_gene:1027	0.01	0.01	0.0327868852459	0.0416666666667	0.02	0.015	0.101299103	0.0977564102564
ZFIN:ZDB-GENE-030513-2	NCBI_gene:5443	0.01	0.01	0.0204273058885	0.026334026334	0.0725	0.0725	0.0958333333333	0.0994674185464
ZFIN:ZDB-GENE-030323-1	NCBI_gene:2263	0.01	0.01	0.0550458715596	0.0701754385965	0.145	0.145	0.271839190222	0.262406947891
ZFIN:ZDB-GENE-030131-9790	NCBI_gene:26154	0.01	0.01	0.061553030303	0.0833333333333	0.15	0.15	0.359940872136	0.367479674797
ZFIN:ZDB-GENE-030131-9512	NCBI_gene:11151	0.01	0.01	0.208333333333	0.2	0.085	0.085	0.423655292076	0.40404040404
ZFIN:ZDB-GENE-030131-8312	NCBI_gene:137492	0.01	0.01	0.375	0.357142857143	0.02	0.015	0.4375	0.428571428571
ZFIN:ZDB-GENE-030131-8301	NCBI_gene:5795	0.01	0.01	0.08	0.136363636364	0.0775	0.04	0.238563675131	0.240542066629
ZFIN:ZDB-GENE-030131-780	NCBI_gene:1013	0.01	0.01	0.148936170213	0.135135135135	0.02	0.02	0.364157119476	0.351965601966
ZFIN:ZDB-GENE-030131-6458	NCBI_gene:4593	0.01	0.01	0.111111111111	0.111111111111	0.1	0.1	0.374975012494	0.368333333333
ZFIN:ZDB-GENE-030131-6115	NCBI_gene:9210	0.01	0.01	0.166698823075	0.156862745098	0.205	0.195	0.357152012305	0.339015151515
ZFIN:ZDB-GENE-030131-441	NCBI_gene:83700	0.01	0.01	0.158910533911	0.147058823529	0.075	0.07	0.223710387472	0.235064935065
ZFIN:ZDB-GENE-030131-4218	NCBI_gene:57526	0.01	0.01	0.255813953488	0.235294117647	0.0525	0.0525	0.414285714286	0.384615384615
ZFIN:ZDB-GENE-030131-2453	NCBI_gene:7153	0.01	0.01	0.157894736842	0.142857142857	0.045	0.045	0.591741071429	0.571428571429
ZFIN:ZDB-GENE-030131-2168	NCBI_gene:344	0.01	0.01	0.146341463415	0.121212121212	0.01	0.01	0.195619711299	0.165869218501
ZFIN:ZDB-GENE-030114-9	NCBI_gene:5422	0.01	0.01	0.210526315789	0.208333333333	0.08	0.08	0.37601010101	0.408333333333
ZFIN:ZDB-GENE-021206-1	NCBI_gene:3329	0.01	0.01	0.196774193548	0.235294117647	0.06	0.06	0.398387096774	0.417647058824
ZFIN:ZDB-GENE-021115-1	NCBI_gene:4891	0.01	0.01	0.114285714286	0.137931034483	0.1625	0.15	0.548387096774	0.565
ZFIN:ZDB-GENE-020806-5	NCBI_gene:2099	0.01	0.01	0.222222222222	0.222222222222	0.015	0.015	0.263157894737	0.322161172161
ZFIN:ZDB-GENE-020320-5	NCBI_gene:54756	0.01	0.01	0.222222222222	0.2	0.055	0.055	0.414586438152	0.386111111111
ZFIN:ZDB-GENE-010606-1	NCBI_gene:1001	0.01	0.01	0.157894736842	0.16	0.1425	0.1425	0.319573283859	0.335994397759
ZFIN:ZDB-GENE-001212-7	NCBI_gene:478	0.01	0.01	0.118811881188	0.117647058824	0.055	0.055	0.254378837125	0.241228070175
ZFIN:ZDB-GENE-001212-6	NCBI_gene:477	0.01	0.01	0.0714285714286	0.0909090909091	0.055	0.05	0.297472797473	0.291666666667
ZFIN:ZDB-GENE-000828-1	NCBI_gene:6334	0.01	0.01	0.142857142857	0.133333333333	0.08	0.08	0.353725222146	0.339285714286
ZFIN:ZDB-GENE-000516-1	NCBI_gene:6468	0.01	0.01	0.154285714286	0.175735294118	0.0725	0.07	0.280295951555	0.26924001924
ZFIN:ZDB-GENE-000330-9	NCBI_gene:5664	0.01	0.01	0.198198198198	0.193548387097	0.105	0.105	0.433155080214	0.406593406593
ZFIN:ZDB-GENE-000208-18	NCBI_gene:7389	0.01	0.01	0.146341463415	0.137931034483	0.05	0.05	0.429030501089	0.400641025641
ZFIN:ZDB-GENE-060301-1	NCBI_gene:124093	0.005	0.005	0.0777777777778	0.0714285714286	0.025	0.02	0.412790697674	0.397058823529
ZFIN:ZDB-GENE-991117-1	NCBI_gene:2741	0.0	0.0	0.0	0.0	0.18	0.18	0.343596059113	0.354166666667
ZFIN:ZDB-GENE-990621-7	NCBI_gene:10655	0.0	0.0	0.0	0.0	0.075	0.075	0.188775510204	0.210144927536
ZFIN:ZDB-GENE-990415-35	NCBI_gene:718	0.0	0.0	0.0	0.0	0.02	0.0175	0.276175213675	0.272817460317
ZFIN:ZDB-GENE-990415-258	NCBI_gene:6647	0.0	0.0	0.0	0.0	0.075	0.075	0.111111111111	0.133333333333
ZFIN:ZDB-GENE-990415-172	NCBI_gene:4760	0.0	0.0	0.0	0.0	0.015	0.015	0.0384615384615	0.0384615384615
ZFIN:ZDB-GENE-980526-110	NCBI_gene:3630	0.0	0.0	0.0	0.0	0.07	0.07	0.107142857143	0.136363636364
ZFIN:ZDB-GENE-980526-104	NCBI_gene:3371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFIN:ZDB-GENE-100805-1	NCBI_gene:107	0.0	0.0	0.0	0.0	0.0275	0.0275	0.0834655385158	0.0775675675676
ZFIN:ZDB-GENE-100107-1	NCBI_gene:2658	0.0	0.0	0.0	0.0	0.03	0.01	0.125	0.12962962963
ZFIN:ZDB-GENE-090915-1	NCBI_gene:6513	0.0	0.0	0.0	0.0	0.025	0.025	0.0444664031621	0.0513157894737
ZFIN:ZDB-GENE-081104-470	NCBI_gene:111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFIN:ZDB-GENE-070618-2	NCBI_gene:659	0.0	0.0	0.0	0.0	0.1575	0.1575	0.349003429755	0.337152777778
ZFIN:ZDB-GENE-060503-719	NCBI_gene:79977	0.0	0.0	0.0	0.0	0.04	0.04	0.162162162162	0.142857142857
ZFIN:ZDB-GENE-060503-416	NCBI_gene:246213	0.0	0.0	0.0	0.0	0.04	0.04	0.0860037076271	0.0855555555556
ZFIN:ZDB-GENE-060428-1	NCBI_gene:22954	0.0	0.0	0.0	0.0	0.03	0.03	0.147337429595	0.186147186147
ZFIN:ZDB-GENE-050522-328	NCBI_gene:51715	0.0	0.0	0.0	0.0	0.095	0.095	0.128571428571	0.145161290323
ZFIN:ZDB-GENE-050407-3	NCBI_gene:8929	0.0	0.0	0.0	0.0	0.0375	0.0375	0.217602996255	0.220289855072
ZFIN:ZDB-GENE-050106-1	NCBI_gene:8989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFIN:ZDB-GENE-050102-2	NCBI_gene:369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFIN:ZDB-GENE-041203-2	NCBI_gene:93986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFIN:ZDB-GENE-041111-162	NCBI_gene:2737	0.0	0.0	0.0	0.0	0.115	0.1	0.42987012987	0.437626262626
ZFIN:ZDB-GENE-040927-19	NCBI_gene:6191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFIN:ZDB-GENE-040827-4	NCBI_gene:5311	0.0	0.0	0.0	0.0	0.135	0.13	0.172335600907	0.209856915739
ZFIN:ZDB-GENE-040827-3	NCBI_gene:23451	0.0	0.0	0.0	0.0	0.02	0.02	0.270560556465	0.267178362573
ZFIN:ZDB-GENE-040718-90	NCBI_gene:80776	0.0	0.0	0.0	0.0	0.025	0.025	0.100966820479	0.110197368421
ZFIN:ZDB-GENE-040426-2932	NCBI_gene:4436	0.0	0.0	0.0	0.0	0.055	0.055	0.253787878788	0.239583333333
ZFIN:ZDB-GENE-040426-2286	NCBI_gene:5888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFIN:ZDB-GENE-040426-1615	NCBI_gene:6620	0.0	0.0	0.0	0.0	0.07	0.07	0.0833333333333	0.1
ZFIN:ZDB-GENE-040426-1565	NCBI_gene:2182	0.0	0.0	0.0	0.0	0.02	0.02	0.336956521739	0.35
ZFIN:ZDB-GENE-040426-1380	NCBI_gene:1536	0.0	0.0	0.0	0.0	0.1	0.1	0.166666666667	0.166666666667
ZFIN:ZDB-GENE-040426-1119	NCBI_gene:1174	0.0	0.0	0.0	0.0	0.08	0.08	0.334548988135	0.334464555053
ZFIN:ZDB-GENE-040426-1069	NCBI_gene:1147	0.0	0.0	0.0	0.0	0.03	0.025	0.129099582588	0.141774891775
ZFIN:ZDB-GENE-040303-2	NCBI_gene:23509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFIN:ZDB-GENE-040219-3	NCBI_gene:4615	0.0	0.0	0.0	0.0	0.075	0.0725	0.204254532001	0.201633986928
ZFIN:ZDB-GENE-031219-5	NCBI_gene:760	0.0	0.0	0.0	0.0	0.035	0.035	0.161111111111	0.158695652174
ZFIN:ZDB-GENE-031006-6	NCBI_gene:653361	0.0	0.0	0.0	0.0	0.1	0.1	0.166666666667	0.166666666667
ZFIN:ZDB-GENE-030318-3	NCBI_gene:4646	0.0	0.0	0.0	0.0	0.015	0.015	0.0175438596491	0.0217391304348
ZFIN:ZDB-GENE-030131-9889	NCBI_gene:7373	0.0	0.0	0.0	0.0	0.04	0.04	0.15	0.166666666667
ZFIN:ZDB-GENE-030131-9460	NCBI_gene:8288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFIN:ZDB-GENE-030131-9443	NCBI_gene:6674	0.0	0.0	0.0	0.0	0.0475	0.0425	0.205243644068	0.186813186813
ZFIN:ZDB-GENE-030131-8229	NCBI_gene:6005	0.0	0.0	0.0	0.0	0.0575	0.0575	0.155572646736	0.134895297464
ZFIN:ZDB-GENE-030131-7190	NCBI_gene:4204	0.0	0.0	0.0	0.0	0.105	0.105	0.166666666667	0.166666666667
ZFIN:ZDB-GENE-030131-695	NCBI_gene:4640	0.0	0.0	0.0	0.0	0.025	0.025	0.0310336595846	0.0375
ZFIN:ZDB-GENE-030131-6896	NCBI_gene:51574	0.0	0.0	0.0	0.0	0.065	0.065	0.21469289442	0.211300309598
ZFIN:ZDB-GENE-030131-6598	NCBI_gene:51360	0.0	0.0	0.0	0.0	0.015	0.015	0.1	0.1
ZFIN:ZDB-GENE-030131-428	NCBI_gene:5108	0.0	0.0	0.0	0.0	0.025	0.02	0.122448979592	0.111111111111
ZFIN:ZDB-GENE-030131-3445	NCBI_gene:23405	0.0	0.0	0.0	0.0	0.08	0.065	0.275543647095	0.289100985222
ZFIN:ZDB-GENE-030131-2773	NCBI_gene:51592	0.0	0.0	0.0	0.0	0.01	0.01	0.116279069767	0.130434782609
ZFIN:ZDB-GENE-030131-2348	NCBI_gene:9217	0.0	0.0	0.0	0.0	0.08	0.08	0.164743589744	0.177521008403
ZFIN:ZDB-GENE-030131-1229	NCBI_gene:72	0.0	0.0	0.0	0.0	0.115	0.115	0.221801643192	0.236341991342
ZFIN:ZDB-GENE-020905-3	NCBI_gene:2956	0.0	0.0	0.0	0.0	0.055	0.055	0.253787878788	0.25
