Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
ZFIN:ZDB-GENE-990415-122	NCBI_gene:3651	0	5.03	WithHomologyUBERON_0000017	ZP_0002851--HP_0001738	WithHomologyBFO_0000040,WithHomologyUBERON_0001062,WithHomologyUBERON_0000017,WithoutHomologyUBERON_0009569,WithHomologyUBERON_0000916,WithoutHomologyUBERON_0002075,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0001264,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000017,WithHomologyUBERON_0000467,WithHomologyUBERON_0002530,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0004119,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001264,WithHomologyUBERON_0001007,WithoutHomologyUBERON_0002530,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000061,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000916,WithHomologyUBERON_0002075,WithHomologyUBERON_0005177,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001007,WithHomologyUBERON_0009569	5.03	WithoutHomologyUBERON_0000017	ZP_0002851--HP_0001738	WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001007,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0005177,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000916,WithoutHomologyUBERON_0009569,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001264,WithoutHomologyUBERON_0002075,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002530,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000017
ZFIN:ZDB-GENE-041020-1	NCBI_gene:7092	0	0.91	WithoutHomologyGO_0044707	ZP_0000140--HP_0001649	WithoutHomologyGO_0008150,WithHomologyGO_0044699,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithHomologyGO_0044707,WithHomologyGO_0032501,WithoutHomologyGO_0044699,WithHomologyGO_0008150	0.91	WithoutHomologyGO_0044707	ZP_0000140--HP_0001649	WithoutHomologyGO_0008150,WithoutHomologyGO_0044699,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501
ZFIN:ZDB-GENE-050417-383	NCBI_gene:6794	0	3.67	WithoutHomologyUBERON_0000344	ZP_0007641--HP_0011830	WithHomologyBFO_0000040,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0013522,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004921,WithoutHomologyUBERON_0004923,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000344,WithHomologyUBERON_0000475,WithoutHomologyUBERON_0013522,WithHomologyUBERON_0000344,WithHomologyUBERON_0004923,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004921	3.67	WithoutHomologyUBERON_0000344	ZP_0007641--HP_0011830	WithoutHomologyUBERON_0000344,WithoutHomologyUBERON_0013522,WithoutHomologyUBERON_0000064,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004921,WithoutHomologyUBERON_0004923,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061
ZFIN:ZDB-GENE-060927-1	NCBI_gene:255738	0	0.74	WithoutHomologyGO_0008152	ZP_0000783--HP_0003107	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithHomologyBFO_0000040,WithoutHomologyGO_0008152,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithHomologyGO_0008150,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithHomologyGO_0008152,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0000467	0.74	WithoutHomologyGO_0008152	ZP_0000783--HP_0003107	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyGO_0008152,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-070117-2205	NCBI_gene:1639	0	2.62	WithHomologyUBERON_0000012	ZP_0004790--HP_0006824	WithHomologyBFO_0000040,WithHomologyUBERON_0000012,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001016,WithoutHomologyUBERON_0000012,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000477,WithHomologyUBERON_0001062,WithHomologyUBERON_0011216,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000477,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0000465	2.62	WithoutHomologyUBERON_0000012	ZP_0004790--HP_0006824	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000012
ZFIN:ZDB-GENE-001207-3	NCBI_gene:9915	0	3.79	WithoutHomologyUBERON_0018707	ZP_0001211--HP_0000011	WithoutHomologyUBERON_0003103,WithHomologyUBERON_0000489,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000489,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002075,WithHomologyUBERON_0002075,WithHomologyUBERON_0003103,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0018707,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005177,WithoutHomologyUBERON_0018707	3.79	WithoutHomologyUBERON_0018707	ZP_0001211--HP_0000011	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000489,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002075,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0018707
ZFIN:ZDB-GENE-041212-53	NCBI_gene:65018	0	3.2	WithoutHomologyGO_0009605	ZP_0000829--HP_0001347	WithoutHomologyGO_0008150,WithHomologyGO_0050896,WithoutHomologyGO_0050896,WithoutHomologyGO_0009605,WithHomologyGO_0008150,WithHomologyGO_0009605	3.2	WithoutHomologyGO_0009605	ZP_0000829--HP_0001347	WithoutHomologyGO_0050896,WithoutHomologyGO_0008150,WithoutHomologyGO_0009605
ZFIN:ZDB-GENE-061110-16	NCBI_gene:729920	0	2.26	WithoutHomologyUBERON_0004088	ZP_0000043--HP_0100886	WithoutHomologyUBERON_0000033,WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithoutHomologyUBERON_0002104,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001032,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0004088,WithHomologyUBERON_0000970,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0001444,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithHomologyUBERON_0000020,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0004088,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithHomologyUBERON_0010230,WithHomologyUBERON_0002104,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000020,WithHomologyUBERON_0000047,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithoutHomologyUBERON_0015212,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001444,WithoutHomologyUBERON_0000970	2.26	WithoutHomologyUBERON_0004088	ZP_0000043--HP_0100886	WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0004088,WithoutHomologyUBERON_0001444,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-030327-7	NCBI_gene:57190	0	4.66	WithoutHomologyCL_0008002	ZP_0002066--HP_0003557	WithoutHomologyCL_0002242,WithoutHomologyCL_0000187,WithHomologyCL_0000393,WithoutHomologyCL_0000183,WithHomologyCL_0000255,WithoutHomologyUBERON_0005090,WithoutHomologyCL_0000188,WithoutHomologyCL_0008002,WithHomologyCL_0000211,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001134,WithoutHomologyUBERON_0004120,WithHomologyCL_0000188,WithHomologyCL_0002372,WithHomologyBFO_0000040,WithHomologyCL_0000187,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithHomologyCL_0000737,WithoutHomologyUBERON_0001134,WithHomologyUBERON_0010000,WithoutHomologyCL_0000003,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyGO_0005575,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000383,WithoutHomologyCL_0000000,WithHomologyUBERON_0001630,WithoutHomologyCL_0000228,WithoutHomologyUBERON_0002385,WithHomologyCL_0002371,WithoutHomologyCL_0000255,WithHomologyCL_0000228,WithHomologyUBERON_0000383,WithHomologyCL_0000003,WithHomologyCL_0000000,WithoutHomologyCL_0000211,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithHomologyUBERON_0005090,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001630,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithHomologyCL_0000183,WithoutHomologyUBERON_0000479,WithHomologyCL_0002242,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000393,WithHomologyGO_0005575,WithHomologyUBERON_0000479,WithoutHomologyCL_0000548,WithoutHomologyUBERON_0002036,WithHomologyCL_0000548,WithHomologyUBERON_0004120,WithHomologyUBERON_0002385,WithoutHomologyCL_0000737,WithoutHomologyCL_0002372,WithoutHomologyCL_0002371,WithHomologyCL_0008002,WithHomologyUBERON_0002036	4.66	WithoutHomologyCL_0008002	ZP_0002066--HP_0003557	WithoutHomologyCL_0000187,WithoutHomologyCL_0000183,WithoutHomologyUBERON_0005090,WithoutHomologyCL_0000188,WithoutHomologyCL_0008002,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyCL_0002372,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0001134,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000383,WithoutHomologyCL_0000228,WithoutHomologyUBERON_0002385,WithoutHomologyCL_0000255,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001630,WithoutHomologyCL_0002242,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000393,WithoutHomologyCL_0000737,WithoutHomologyUBERON_0002036,WithoutHomologyCL_0002371,WithoutHomologyCL_0000548
ZFIN:ZDB-GENE-100805-1	NCBI_gene:107	0	1.41	WithHomologyUBERON_0001032	ZP_0000043--HP_0000399	WithoutHomologyUBERON_0000033,WithHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001032,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000033,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithHomologyUBERON_0000020,WithoutHomologyUBERON_0000465	1.41	WithoutHomologyUBERON_0001032	ZP_0000043--HP_0000399	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061
ZFIN:ZDB-GENE-070410-38	NCBI_gene:375298	0	3.22	WithoutHomologyUBERON_0000965	ZP_0000420--HP_0000518	WithoutHomologyUBERON_0000033,WithHomologyUBERON_0000019,WithHomologyUBERON_0000064,WithHomologyBFO_0000040,WithoutHomologyBFO_0000040,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001032,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0000970,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithHomologyUBERON_0000020,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000965,WithHomologyUBERON_0010230,WithHomologyUBERON_0002104,WithoutHomologyUBERON_0000020,WithHomologyUBERON_0000047,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0001801,WithHomologyUBERON_0000062,WithHomologyUBERON_0000063,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0005389,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithoutHomologyUBERON_0015212,WithHomologyUBERON_0000965,WithHomologyUBERON_0004121,WithHomologyUBERON_0005389,WithoutHomologyUBERON_0001801,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970	3.22	WithoutHomologyUBERON_0000965	ZP_0000420--HP_0000518	WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000965,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0005389,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001801,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-001106-1	NCBI_gene:89780	0	1.8	WithHomologyUBERON_0000075	ZP_0001136--HP_0002808	WithHomologyUBERON_0000075,WithoutHomologyUBERON_0000075,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithHomologyUBERON_0010912,WithoutHomologyUBERON_0010912,WithHomologyUBERON_0011216,WithHomologyUBERON_0005944,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000477,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000477,WithHomologyUBERON_0004120,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0001434	1.8	WithoutHomologyUBERON_0000075	ZP_0001136--HP_0002808	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000075,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0000477
ZFIN:ZDB-GENE-011023-1	NCBI_gene:1462	0	1.49	WithoutHomologyUBERON_0000055	ZP_0001724--HP_0000532	WithoutHomologyUBERON_0000055,WithHomologyUBERON_0000055,WithHomologyBFO_0000040,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000477,WithHomologyUBERON_0001981,WithHomologyUBERON_0004121,WithHomologyUBERON_0004120,WithoutHomologyUBERON_0001062	1.49	WithoutHomologyUBERON_0000055	ZP_0001724--HP_0000532	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001981,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-030516-3	NCBI_gene:80781	0	3.3	WithHomologyGO_0016477	ZP_0002792--HP_0002536	WithHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0005575,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithHomologyGO_0044763,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyGO_0008152,WithHomologyUBERON_0000465,WithHomologyGO_0040011,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0006928,WithHomologyGO_0008152,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyGO_0006928,WithHomologyGO_0048870,WithHomologyGO_0044699,WithHomologyCL_0000000,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyGO_0044763,WithoutHomologyGO_0048870,WithHomologyUBERON_0001062,WithHomologyGO_0016477,WithoutHomologyGO_0016477,WithHomologyUBERON_0010000,WithHomologyGO_0009987,WithHomologyGO_0005575,WithoutHomologyGO_0040011,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0009987	3.3	WithoutHomologyGO_0016477	ZP_0002792--HP_0002536	WithoutHomologyGO_0044763,WithoutHomologyGO_0005623,WithoutHomologyGO_0016477,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyGO_0008152,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0006928,WithoutHomologyGO_0040011,WithoutHomologyGO_0048870,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0009987,WithoutHomologyGO_0005575
ZFIN:ZDB-GENE-050208-97	NCBI_gene:51151	0	3.84	WithHomologyUBERON_0001782	ZP_0000597--HP_0007703	WithHomologyUBERON_0000019,WithHomologyUBERON_0000055,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0010000,WithHomologyUBERON_0000480,WithHomologyUBERON_0000483,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000966,WithHomologyUBERON_0002104,WithoutHomologyUBERON_0001981,WithHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithHomologyUBERON_0000063,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001981,WithHomologyUBERON_0004923,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0007625,WithoutHomologyUBERON_0010230,WithHomologyUBERON_0000465,WithHomologyUBERON_0000020,WithoutHomologyUBERON_0004923,WithHomologyUBERON_0015212,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0004111,WithHomologyUBERON_0010230,WithoutHomologyUBERON_0000020,WithHomologyGO_0044699,WithHomologyUBERON_0000047,WithHomologyUBERON_0000966,WithoutHomologyUBERON_0005388,WithHomologyUBERON_0000475,WithoutHomologyUBERON_0015212,WithHomologyUBERON_0000479,WithoutHomologyUBERON_0015808,WithoutHomologyUBERON_0000033,WithHomologyUBERON_0003951,WithHomologyUBERON_0000119,WithoutHomologyUBERON_0011676,WithHomologyUBERON_0004535,WithHomologyUBERON_0001032,WithHomologyUBERON_0011676,WithoutHomologyGO_0008150,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyUBERON_0015808,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000477,WithHomologyUBERON_0004121,WithHomologyUBERON_0004120,WithHomologyUBERON_0001781,WithHomologyUBERON_0001782,WithHomologyBFO_0000040,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0001016,WithHomologyUBERON_0000970,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010371,WithHomologyUBERON_0000033,WithHomologyUBERON_0005388,WithHomologyUBERON_0010371,WithoutHomologyUBERON_0004111,WithHomologyUBERON_0001802,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000479,WithHomologyUBERON_0007625,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0001782,WithoutHomologyUBERON_0001781,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0000970	3.84	WithoutHomologyUBERON_0001782	ZP_0000597--HP_0007703	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0007625,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0015212,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0010371,WithoutHomologyUBERON_0004923,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0000966,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0005388,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001782,WithoutHomologyUBERON_0001781,WithoutHomologyUBERON_0015808,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
