Gene1	Gene2	All Pairs MedianIC With Homology	All Pairs MedianIC Without Homology	 All Pairs MedianSimJ With Homology	 All Pairs MedianSimJ Without Homology 	 Best Pairs MedianIC With Homology	 Best Pairs MedianIC Without Homology	 Best Pairs MedianSimJ With Homology	 Best Pairs MedianSimJ Without Homology
ZFIN:ZDB-GENE-070117-1794	NCBI_gene:6201	0.03	0.02	0.184210526316	0.166666666667	0.065	0.06	0.30386996904	0.286458333333
ZFIN:ZDB-GENE-070117-1579	NCBI_gene:23189	0.03	0.02	0.257142857143	0.25	0.07	0.065	0.391884358076	0.378205128205
ZFIN:ZDB-GENE-070117-1579	NCBI_gene:100151683	0.03	0.02	0.238095238095	0.22967032967	0.145	0.12	0.579545454545	0.554558823529
ZFIN:ZDB-GENE-070117-1432	NCBI_gene:26012	0.03	0.02	0.230769230769	0.227272727273	0.125	0.12	0.420469361147	0.413636363636
ZFIN:ZDB-GENE-070117-1428	NCBI_gene:50514	0.03	0.02	0.215384615385	0.238095238095	0.06	0.05	0.257042957043	0.271221532091
ZFIN:ZDB-GENE-070117-1273	NCBI_gene:5644	0.03	0.03	0.193548387097	0.176470588235	0.07	0.07	0.226982526882	0.224598930481
ZFIN:ZDB-GENE-070117-1273	NCBI_gene:339829	0.03	0.02	0.203389830508	0.177777777778	0.07	0.065	0.229354489722	0.207936507937
ZFIN:ZDB-GENE-070117-1213	NCBI_gene:6231	0.03	0.02	0.148514851485	0.121951219512	0.12	0.115	0.324257425743	0.285975609756
ZFIN:ZDB-GENE-070117-117	NCBI_gene:26873	0.03	0.02	0.2	0.238636363636	0.0675	0.065	0.29859822717	0.355462519936
ZFIN:ZDB-GENE-070117-1029	NCBI_gene:3988	0.03	0.02	0.142857142857	0.121951219512	0.185	0.18	0.474489795918	0.473475609756
ZFIN:ZDB-GENE-070117-1029	NCBI_gene:3119	0.03	0.02	0.148514851485	0.121951219512	0.085	0.08	0.171818401352	0.147932131495
ZFIN:ZDB-GENE-061116-1	NCBI_gene:3988	0.03	0.02	0.175675675676	0.176470588235	0.145	0.14	0.279843444227	0.282898105479
ZFIN:ZDB-GENE-061116-1	NCBI_gene:3889	0.03	0.03	0.206896551724	0.2	0.11	0.11	0.3125	0.299796747967
ZFIN:ZDB-GENE-051108-1	NCBI_gene:7503	0.03	0.02	0.258620689655	0.25	0.08	0.075	0.53249867981	0.5
ZFIN:ZDB-GENE-051108-1	NCBI_gene:143187	0.03	0.02	0.183673469388	0.18	0.11	0.11	0.428733766234	0.406994898932
ZFIN:ZDB-GENE-051108-1	NCBI_gene:10806	0.03	0.02	0.222222222222	0.209302325581	0.125	0.12	0.378373015873	0.366948621554
ZFIN:ZDB-GENE-040426-2368	NCBI_gene:94	0.03	0.02	0.212965879265	0.206896551724	0.115	0.11	0.390580074756	0.375
ZFIN:ZDB-GENE-040426-2368	NCBI_gene:583	0.03	0.02	0.220463609172	0.212121212121	0.1175	0.11	0.528079710145	0.515931372549
ZFIN:ZDB-GENE-040426-2368	NCBI_gene:5644	0.03	0.02	0.176470588235	0.172670807453	0.085	0.085	0.347363276226	0.346265479876
ZFIN:ZDB-GENE-040426-2368	NCBI_gene:407975	0.03	0.02	0.2	0.213203463203	0.1475	0.145	0.566072345733	0.549264705882
ZFIN:ZDB-GENE-040426-2368	NCBI_gene:3675	0.03	0.02	0.214285714286	0.2	0.045	0.035	0.308333333333	0.295694444444
ZFIN:ZDB-GENE-040426-2368	NCBI_gene:103	0.03	0.02	0.253744690364	0.222222222222	0.1175	0.11	0.470085470085	0.457777777778
ZFIN:ZDB-GENE-040426-1297	NCBI_gene:83552	0.03	0.02	0.171428571429	0.217391304348	0.08	0.08	0.322822545946	0.363122171946
ZFIN:ZDB-GENE-040426-1297	NCBI_gene:57096	0.03	0.02	0.184698996656	0.21875	0.155	0.155	0.383830455259	0.377828054299
ZFIN:ZDB-GENE-011101-2	NCBI_gene:284403	0.03	0.02	0.191304347826	0.173913043478	0.135	0.135	0.607336956522	0.553480475382
ZFIN:ZDB-GENE-010302-2	NCBI_gene:1187	0.03	0.03	0.2	0.2	0.09	0.09	0.420512820513	0.4125
ZFIN:ZDB-GENE-140130-12	NCBI_gene:6777	0.025	0.02	0.185298154644	0.172619047619	0.0575	0.05	0.233436827608	0.218864468864
ZFIN:ZDB-GENE-120229-1	NCBI_gene:717	0.025	0.025	0.174093879976	0.153882575758	0.06	0.055	0.206709567481	0.188149782398
ZFIN:ZDB-GENE-070117-730	NCBI_gene:6777	0.025	0.02	0.194805194805	0.178571428571	0.0575	0.05	0.235017276302	0.217490842491
ZFIN:ZDB-GENE-070117-632	NCBI_gene:10167	0.025	0.02	0.197802197802	0.206896551724	0.055	0.05	0.324041811847	0.342657342657
ZFIN:ZDB-GENE-070117-527	NCBI_gene:4909	0.025	0.02	0.26916900843	0.25	0.0275	0.02	0.330339221196	0.319444444444
ZFIN:ZDB-GENE-070117-385	NCBI_gene:6777	0.025	0.02	0.185298154644	0.192307692308	0.07	0.065	0.266928976158	0.266812865497
ZFIN:ZDB-GENE-070117-385	NCBI_gene:10528	0.025	0.02	0.22131147541	0.212121212121	0.07	0.065	0.288999519886	0.291369047619
ZFIN:ZDB-GENE-070117-34	NCBI_gene:151	0.025	0.02	0.272727272727	0.235294117647	0.08	0.08	0.621428571429	0.552802460697
ZFIN:ZDB-GENE-070117-1852	NCBI_gene:80222	0.025	0.02	0.184210526316	0.178571428571	0.1075	0.105	0.286549707602	0.274470899471
ZFIN:ZDB-GENE-070117-1213	NCBI_gene:116228	0.025	0.02	0.148514851485	0.121951219512	0.1175	0.115	0.300672520082	0.265521064302
ZFIN:ZDB-GENE-070117-1213	NCBI_gene:10528	0.025	0.02	0.14	0.114754098361	0.0375	0.03	0.168130841121	0.138772398018
ZFIN:ZDB-GENE-040426-2368	NCBI_gene:3753	0.025	0.02	0.170454545455	0.155048076923	0.055	0.055	0.326306306306	0.305847953216
ZFIN:ZDB-GENE-990415-85	NCBI_gene:94	0.02	0.02	0.168539325843	0.171428571429	0.06	0.06	0.307953873448	0.3
ZFIN:ZDB-GENE-990415-85	NCBI_gene:83552	0.02	0.02	0.154639175258	0.147058823529	0.05	0.05	0.177319587629	0.173529411765
ZFIN:ZDB-GENE-990415-85	NCBI_gene:6638	0.02	0.02	0.180722891566	0.178571428571	0.05	0.05	0.25702811245	0.255952380952
ZFIN:ZDB-GENE-990415-85	NCBI_gene:26012	0.02	0.02	0.173076923077	0.172413793103	0.05	0.05	0.253205128205	0.252873563218
ZFIN:ZDB-GENE-140130-13	NCBI_gene:720	0.02	0.02	0.195304695305	0.181878306878	0.09	0.09	0.363123942019	0.340326340326
ZFIN:ZDB-GENE-140130-13	NCBI_gene:717	0.02	0.02	0.194805194805	0.178571428571	0.055	0.05	0.224380263541	0.215576090576
ZFIN:ZDB-GENE-140130-13	NCBI_gene:602	0.02	0.02	0.144230769231	0.131578947368	0.02	0.02	0.164246117194	0.15174518464
ZFIN:ZDB-GENE-121128-4	NCBI_gene:8802	0.02	0.02	0.135135135135	0.125	0.1175	0.1175	0.375529340593	0.370514354067
ZFIN:ZDB-GENE-121128-4	NCBI_gene:7012	0.02	0.02	0.178571428571	0.182575757576	0.125	0.12	0.475252525253	0.46756021756
ZFIN:ZDB-GENE-121128-4	NCBI_gene:6716	0.02	0.02	0.166666666667	0.183501683502	0.0775	0.0725	0.336757688229	0.319622507123
ZFIN:ZDB-GENE-121128-4	NCBI_gene:162514	0.02	0.02	0.168068545603	0.175	0.12	0.1125	0.404584639498	0.406760435572
ZFIN:ZDB-GENE-121128-4	NCBI_gene:137682	0.02	0.02	0.152777777778	0.157142857143	0.1175	0.1175	0.413611206488	0.393430099312
ZFIN:ZDB-GENE-120229-1	NCBI_gene:268	0.02	0.02	0.123475609756	0.130604288499	0.0425	0.04	0.174875595739	0.159853685597
ZFIN:ZDB-GENE-090929-154	NCBI_gene:602	0.02	0.02	0.227272727273	0.192307692308	0.0575	0.05	0.293359865941	0.256868131868
ZFIN:ZDB-GENE-090929-154	NCBI_gene:268	0.02	0.02	0.27149122807	0.25462962963	0.0625	0.0575	0.325907342005	0.296807359307
ZFIN:ZDB-GENE-090929-154	NCBI_gene:116228	0.02	0.02	0.220588235294	0.217391304348	0.11	0.105	0.506503383622	0.496006944444
ZFIN:ZDB-GENE-090929-154	NCBI_gene:10847	0.02	0.02	0.222222222222	0.217391304348	0.1475	0.1425	0.486771953405	0.460907335907
ZFIN:ZDB-GENE-090416-5	NCBI_gene:8547	0.02	0.02	0.205479452055	0.178571428571	0.065	0.065	0.234318673396	0.214285714286
ZFIN:ZDB-GENE-090416-5	NCBI_gene:2214	0.02	0.02	0.205479452055	0.178571428571	0.065	0.065	0.236886067491	0.214285714286
ZFIN:ZDB-GENE-090416-5	NCBI_gene:1438	0.02	0.02	0.205479452055	0.178571428571	0.065	0.065	0.256073059361	0.244458128079
ZFIN:ZDB-GENE-080317-3	NCBI_gene:137682	0.02	0.02	0.1875	0.155902777778	0.0725	0.0675	0.261192448922	0.247616366366
ZFIN:ZDB-GENE-070912-300	NCBI_gene:5669	0.02	0.02	0.151515151515	0.142857142857	0.07	0.06	0.217669654289	0.203333333333
ZFIN:ZDB-GENE-070426-2	NCBI_gene:6777	0.02	0.02	0.154387865655	0.155048076923	0.06	0.055	0.293103448276	0.304195804196
ZFIN:ZDB-GENE-070202-3	NCBI_gene:50514	0.02	0.02	0.0833333333333	0.0833333333333	0.055	0.055	0.312234794908	0.323717948718
ZFIN:ZDB-GENE-070202-3	NCBI_gene:3988	0.02	0.02	0.146341463415	0.148148148148	0.12	0.115	0.300377358491	0.283625730994
ZFIN:ZDB-GENE-070202-3	NCBI_gene:23189	0.02	0.02	0.194805194805	0.166666666667	0.075	0.07	0.38	0.394736842105
ZFIN:ZDB-GENE-070119-5	NCBI_gene:347344	0.02	0.02	0.155555555556	0.142857142857	0.085	0.08	0.334586760674	0.320707070707
ZFIN:ZDB-GENE-070119-5	NCBI_gene:1137	0.02	0.02	0.142857142857	0.128205128205	0.05	0.05	0.319561798344	0.28619047619
ZFIN:ZDB-GENE-070117-957	NCBI_gene:773	0.02	0.02	0.257142857143	0.238095238095	0.05	0.05	0.31149825784	0.324929971989
ZFIN:ZDB-GENE-070117-957	NCBI_gene:717	0.02	0.02	0.30612244898	0.294117647059	0.025	0.02	0.335988053758	0.313725490196
ZFIN:ZDB-GENE-070117-957	NCBI_gene:1187	0.02	0.02	0.2	0.15625	0.025	0.02	0.282926829268	0.244791666667
ZFIN:ZDB-GENE-070117-786	NCBI_gene:83552	0.02	0.02	0.130434782609	0.116279069767	0.085	0.08	0.244059405941	0.232105263158
ZFIN:ZDB-GENE-070117-786	NCBI_gene:6638	0.02	0.02	0.163043478261	0.152173913043	0.115	0.115	0.290042372881	0.285507246377
ZFIN:ZDB-GENE-070117-786	NCBI_gene:5053	0.02	0.02	0.157894736842	0.151515151515	0.1	0.1	0.262847222222	0.244444444444
ZFIN:ZDB-GENE-070117-786	NCBI_gene:3119	0.02	0.02	0.176470588235	0.15625	0.08	0.08	0.270125223614	0.256787330317
ZFIN:ZDB-GENE-070117-769	NCBI_gene:84987	0.02	0.02	0.131006864989	0.119047619048	0.11	0.11	0.232170099161	0.218614718615
ZFIN:ZDB-GENE-070117-769	NCBI_gene:57654	0.02	0.02	0.130811182887	0.1225	0.05	0.05	0.190405591443	0.174153225806
ZFIN:ZDB-GENE-070117-769	NCBI_gene:339829	0.02	0.02	0.132743362832	0.121951219512	0.08	0.06	0.244943109987	0.214821763602
ZFIN:ZDB-GENE-070117-769	NCBI_gene:3048	0.02	0.02	0.127659574468	0.114285714286	0.125	0.125	0.282317182192	0.271428571429
ZFIN:ZDB-GENE-070117-769	NCBI_gene:22852	0.02	0.02	0.151512263312	0.147186147186	0.06	0.06	0.239217670117	0.21645021645
ZFIN:ZDB-GENE-070117-769	NCBI_gene:1617	0.02	0.02	0.171478965247	0.149286987522	0.08	0.06	0.232564879449	0.207296554986
ZFIN:ZDB-GENE-070117-64	NCBI_gene:85301	0.02	0.02	0.254237288136	0.25	0.14	0.1225	0.501130687289	0.467365967366
ZFIN:ZDB-GENE-070117-64	NCBI_gene:5669	0.02	0.02	0.195134849286	0.186147186147	0.025	0.025	0.353656505081	0.33125
ZFIN:ZDB-GENE-070117-64	NCBI_gene:4763	0.02	0.02	0.254237288136	0.25	0.115	0.115	0.513200587452	0.489583333333
ZFIN:ZDB-GENE-070117-64	NCBI_gene:28395	0.02	0.02	0.245901639344	0.23973727422	0.055	0.055	0.405500374813	0.404605263158
ZFIN:ZDB-GENE-070117-632	NCBI_gene:720	0.02	0.02	0.206285155295	0.2	0.195	0.195	0.472906403941	0.481944444444
ZFIN:ZDB-GENE-070117-632	NCBI_gene:3887	0.02	0.02	0.186813186813	0.181818181818	0.105	0.105	0.300982800983	0.287828947368
ZFIN:ZDB-GENE-070117-53	NCBI_gene:6928	0.02	0.02	0.210526315789	0.192307692308	0.085	0.085	0.338800904977	0.375
ZFIN:ZDB-GENE-070117-53	NCBI_gene:5669	0.02	0.02	0.197503419973	0.175925925926	0.045	0.045	0.278312135665	0.259259259259
ZFIN:ZDB-GENE-070117-53	NCBI_gene:3889	0.02	0.02	0.217391304348	0.222222222222	0.085	0.085	0.363638251911	0.357142857143
ZFIN:ZDB-GENE-070117-53	NCBI_gene:137814	0.02	0.02	0.214285714286	0.2	0.055	0.055	0.279958316525	0.316666666667
ZFIN:ZDB-GENE-070117-527	NCBI_gene:143187	0.02	0.02	0.161438223938	0.147058823529	0.06	0.0575	0.467856121281	0.440815649867
ZFIN:ZDB-GENE-070117-519	NCBI_gene:717	0.02	0.02	0.214285714286	0.191391941392	0.05	0.04	0.367346938776	0.366161616162
ZFIN:ZDB-GENE-070117-512	NCBI_gene:146227	0.02	0.02	0.162476429918	0.15873015873	0.08	0.075	0.266994903321	0.246900584795
ZFIN:ZDB-GENE-070117-480	NCBI_gene:720	0.02	0.02	0.313568376068	0.300904977376	0.055	0.055	0.491273143333	0.49813034188
ZFIN:ZDB-GENE-070117-480	NCBI_gene:7012	0.02	0.02	0.333333333333	0.333333333333	0.085	0.08	0.631072106262	0.602813852814
ZFIN:ZDB-GENE-070117-480	NCBI_gene:6716	0.02	0.02	0.348837209302	0.333333333333	0.035	0.035	0.430174627906	0.410599415205
ZFIN:ZDB-GENE-070117-480	NCBI_gene:2214	0.02	0.02	0.267857142857	0.285947712418	0.05	0.035	0.445598303558	0.419070512821
ZFIN:ZDB-GENE-070117-480	NCBI_gene:219844	0.02	0.02	0.265507518797	0.263157894737	0.085	0.08	0.601838235294	0.576465201465
ZFIN:ZDB-GENE-070117-430	NCBI_gene:9782	0.02	0.02	0.241379310345	0.24	0.085	0.08	0.442307692308	0.416666666667
ZFIN:ZDB-GENE-070117-430	NCBI_gene:84987	0.02	0.02	0.210526315789	0.208333333333	0.09	0.09	0.479933110368	0.447058823529
ZFIN:ZDB-GENE-070117-430	NCBI_gene:6935	0.02	0.02	0.2	0.210526315789	0.09	0.08	0.3125	0.326923076923
ZFIN:ZDB-GENE-070117-430	NCBI_gene:3675	0.02	0.02	0.227272727273	0.217391304348	0.025	0.02	0.355952380952	0.355392156863
ZFIN:ZDB-GENE-070117-430	NCBI_gene:26873	0.02	0.02	0.220588235294	0.208333333333	0.06	0.06	0.336772983114	0.359587104072
ZFIN:ZDB-GENE-070117-407	NCBI_gene:8425	0.02	0.02	0.227272727273	0.25	0.08	0.075	0.386363636364	0.392857142857
ZFIN:ZDB-GENE-070117-407	NCBI_gene:6638	0.02	0.02	0.253521126761	0.266666666667	0.085	0.08	0.424418604651	0.416666666667
ZFIN:ZDB-GENE-070117-407	NCBI_gene:3887	0.02	0.02	0.285714285714	0.3	0.085	0.08	0.43	0.425
ZFIN:ZDB-GENE-070117-407	NCBI_gene:103	0.02	0.02	0.284366576819	0.277777777778	0.08	0.075	0.43	0.416666666667
ZFIN:ZDB-GENE-070117-407	NCBI_gene:10167	0.02	0.02	0.277777777778	0.294117647059	0.02	0.02	0.316889632107	0.384615384615
ZFIN:ZDB-GENE-070117-407	NCBI_gene:100288687	0.02	0.02	0.234993997599	0.255434782609	0.08	0.075	0.404781704782	0.378685897436
ZFIN:ZDB-GENE-070117-395	NCBI_gene:94	0.02	0.02	0.15625	0.155555555556	0.03	0.025	0.41928721174	0.451388888889
ZFIN:ZDB-GENE-070117-395	NCBI_gene:4909	0.02	0.02	0.223880597015	0.2	0.025	0.02	0.26916900843	0.25
ZFIN:ZDB-GENE-070117-386	NCBI_gene:143187	0.02	0.02	0.158312447786	0.15	0.135	0.135	0.435669920142	0.397058823529
ZFIN:ZDB-GENE-070117-386	NCBI_gene:137682	0.02	0.02	0.2	0.190476190476	0.11	0.11	0.467004504505	0.424442190669
ZFIN:ZDB-GENE-070117-385	NCBI_gene:1438	0.02	0.02	0.232971669681	0.233695652174	0.09	0.09	0.312910949114	0.314301182742
ZFIN:ZDB-GENE-070117-385	NCBI_gene:10167	0.02	0.02	0.206896551724	0.228287841191	0.04	0.035	0.219779611479	0.252880184332
ZFIN:ZDB-GENE-070117-34	NCBI_gene:84300	0.02	0.02	0.255319148936	0.235294117647	0.0975	0.0975	0.56582156611	0.514285714286
ZFIN:ZDB-GENE-070117-34	NCBI_gene:5669	0.02	0.02	0.229166666667	0.205263157895	0.02	0.02	0.370114185332	0.340073529412
ZFIN:ZDB-GENE-070117-34	NCBI_gene:50514	0.02	0.02	0.285714285714	0.277777777778	0.0825	0.0825	0.399650621118	0.430173444976
ZFIN:ZDB-GENE-070117-34	NCBI_gene:28395	0.02	0.02	0.255319148936	0.235294117647	0.05	0.05	0.382431233363	0.391544117647
ZFIN:ZDB-GENE-070117-34	NCBI_gene:268	0.02	0.02	0.25	0.242647058824	0.035	0.035	0.383363148479	0.427124183007
ZFIN:ZDB-GENE-070117-34	NCBI_gene:2214	0.02	0.02	0.265507518797	0.235294117647	0.0525	0.0525	0.48429048783	0.443995098039
ZFIN:ZDB-GENE-070117-34	NCBI_gene:143187	0.02	0.02	0.223880597015	0.208333333333	0.0975	0.0975	0.54920309065	0.509383753501
ZFIN:ZDB-GENE-070117-34	NCBI_gene:10806	0.02	0.02	0.242857142857	0.230769230769	0.0975	0.0975	0.444696969697	0.434099955772
ZFIN:ZDB-GENE-070117-285	NCBI_gene:6899	0.02	0.02	0.210526315789	0.208333333333	0.1175	0.1125	0.455900218726	0.440178571429
ZFIN:ZDB-GENE-070117-285	NCBI_gene:3123	0.02	0.02	0.216803760282	0.226539589443	0.1125	0.1075	0.465455840456	0.450641025641
ZFIN:ZDB-GENE-070117-285	NCBI_gene:10528	0.02	0.02	0.230769230769	0.210526315789	0.09	0.0875	0.398104672469	0.388009049774
ZFIN:ZDB-GENE-070117-285	NCBI_gene:103	0.02	0.02	0.241901776385	0.225806451613	0.095	0.09	0.463970588235	0.435049019608
ZFIN:ZDB-GENE-070117-262	NCBI_gene:57704	0.02	0.02	0.223880597015	0.263157894737	0.0575	0.0525	0.385146103896	0.419191919192
ZFIN:ZDB-GENE-070117-262	NCBI_gene:1540	0.02	0.02	0.178571428571	0.166666666667	0.0275	0.02	0.301929392447	0.347222222222
ZFIN:ZDB-GENE-070117-2486	NCBI_gene:84987	0.02	0.02	0.239791666667	0.25	0.0975	0.0925	0.408043533044	0.400384615385
ZFIN:ZDB-GENE-070117-2486	NCBI_gene:340061	0.02	0.02	0.252118644068	0.263157894737	0.055	0.05	0.377379826635	0.379619155354
ZFIN:ZDB-GENE-070117-2414	NCBI_gene:26873	0.02	0.02	0.227272727273	0.227922077922	0.065	0.06	0.304924242424	0.332783385093
ZFIN:ZDB-GENE-070117-2414	NCBI_gene:2653	0.02	0.02	0.256890012642	0.235294117647	0.1	0.095	0.491935483871	0.509829059829
ZFIN:ZDB-GENE-070117-2414	NCBI_gene:10167	0.02	0.02	0.253521126761	0.285714285714	0.055	0.05	0.306776556777	0.405844155844
ZFIN:ZDB-GENE-070117-231	NCBI_gene:768206	0.02	0.02	0.211267605634	0.217391304348	0.07	0.065	0.444162940884	0.460227272727
ZFIN:ZDB-GENE-070117-231	NCBI_gene:583	0.02	0.02	0.222222222222	0.25	0.085	0.08	0.461124401914	0.48547979798
ZFIN:ZDB-GENE-070117-231	NCBI_gene:3675	0.02	0.02	0.266666666667	0.277777777778	0.0275	0.02	0.377707780725	0.416666666667
ZFIN:ZDB-GENE-070117-231	NCBI_gene:339829	0.02	0.02	0.208837772397	0.238095238095	0.07	0.065	0.430555555556	0.472816399287
ZFIN:ZDB-GENE-070117-231	NCBI_gene:3035	0.02	0.02	0.210526315789	0.204166666667	0.055	0.0475	0.31551838724	0.327922077922
ZFIN:ZDB-GENE-070117-231	NCBI_gene:10002	0.02	0.02	0.211267605634	0.2	0.07	0.065	0.444162940884	0.460227272727
ZFIN:ZDB-GENE-070117-2309	NCBI_gene:406960	0.02	0.02	0.179104477612	0.25	0.12	0.12	0.250842561387	0.352272727273
ZFIN:ZDB-GENE-070117-2309	NCBI_gene:3988	0.02	0.02	0.206896551724	0.285714285714	0.12	0.12	0.436781609195	0.47619047619
ZFIN:ZDB-GENE-070117-2309	NCBI_gene:3043	0.02	0.02	0.181818181818	0.25	0.05	0.05	0.424242424242	0.458333333333
ZFIN:ZDB-GENE-070117-2309	NCBI_gene:23189	0.02	0.02	0.227272727273	0.3125	0.02	0.02	0.280303030303	0.378472222222
ZFIN:ZDB-GENE-070117-2250	NCBI_gene:6935	0.02	0.02	0.236111111111	0.260869565217	0.085	0.08	0.386178861789	0.380952380952
ZFIN:ZDB-GENE-070117-2250	NCBI_gene:6716	0.02	0.02	0.292220113852	0.285714285714	0.05	0.05	0.397170542636	0.383771929825
ZFIN:ZDB-GENE-070117-2250	NCBI_gene:583	0.02	0.02	0.254237288136	0.260869565217	0.11	0.09	0.514479638009	0.485507246377
ZFIN:ZDB-GENE-070117-2250	NCBI_gene:50514	0.02	0.02	0.28125	0.3125	0.065	0.06	0.464285714286	0.442307692308
ZFIN:ZDB-GENE-070117-2250	NCBI_gene:3889	0.02	0.02	0.3	0.294117647059	0.085	0.08	0.493034055728	0.493181818182
ZFIN:ZDB-GENE-070117-2250	NCBI_gene:137814	0.02	0.02	0.256578947368	0.25	0.105	0.105	0.392857142857	0.392543859649
ZFIN:ZDB-GENE-070117-2250	NCBI_gene:116228	0.02	0.02	0.25	0.239047619048	0.09	0.07	0.514479638009	0.486343366778
ZFIN:ZDB-GENE-070117-2230	NCBI_gene:717	0.02	0.02	0.220945247934	0.2	0.06	0.06	0.270280612245	0.253776241679
ZFIN:ZDB-GENE-070117-2178	NCBI_gene:146227	0.02	0.02	0.197368421053	0.172413793103	0.06	0.0525	0.298200538616	0.274698067633
ZFIN:ZDB-GENE-070117-2178	NCBI_gene:10758	0.02	0.02	0.21743697479	0.227272727273	0.13	0.125	0.542278719397	0.551902173913
ZFIN:ZDB-GENE-070117-213	NCBI_gene:8802	0.02	0.02	0.223051409619	0.208333333333	0.0725	0.0725	0.575757575758	0.53125
ZFIN:ZDB-GENE-070117-213	NCBI_gene:6928	0.02	0.02	0.192307692308	0.161290322581	0.0475	0.04	0.422008547009	0.392204538756
ZFIN:ZDB-GENE-070117-213	NCBI_gene:6899	0.02	0.02	0.2	0.192307692308	0.0725	0.0675	0.546717171717	0.513888888889
ZFIN:ZDB-GENE-070117-213	NCBI_gene:3887	0.02	0.02	0.230769230769	0.2	0.0575	0.05	0.436868686869	0.451388888889
ZFIN:ZDB-GENE-070117-213	NCBI_gene:26873	0.02	0.02	0.227272727273	0.2	0.0425	0.04	0.382846320346	0.42918494152
ZFIN:ZDB-GENE-070117-213	NCBI_gene:143187	0.02	0.02	0.170454545455	0.161290322581	0.06	0.0575	0.467856121281	0.440815649867
ZFIN:ZDB-GENE-070117-213	NCBI_gene:10806	0.02	0.02	0.227272727273	0.2	0.06	0.055	0.488040556142	0.441773504274
ZFIN:ZDB-GENE-070117-2115	NCBI_gene:26012	0.02	0.02	0.238636363636	0.21875	0.1025	0.0975	0.492523734177	0.462931034483
ZFIN:ZDB-GENE-070117-2115	NCBI_gene:10167	0.02	0.02	0.238095238095	0.242647058824	0.025	0.02	0.304451710262	0.368145743146
ZFIN:ZDB-GENE-070117-2090	NCBI_gene:5053	0.02	0.02	0.230769230769	0.214285714286	0.0975	0.095	0.482456140351	0.46047008547
ZFIN:ZDB-GENE-070117-2046	NCBI_gene:26012	0.02	0.02	0.187689393939	0.166666666667	0.115	0.11	0.425405090866	0.411057692308
ZFIN:ZDB-GENE-070117-2046	NCBI_gene:146227	0.02	0.02	0.175438596491	0.152173913043	0.0775	0.07	0.365360983103	0.349878392217
ZFIN:ZDB-GENE-070117-2046	NCBI_gene:10167	0.02	0.02	0.222222222222	0.222222222222	0.055	0.05	0.295255863539	0.364898989899
ZFIN:ZDB-GENE-070117-190	NCBI_gene:583	0.02	0.02	0.181818181818	0.208333333333	0.095	0.095	0.392942583732	0.47297979798
ZFIN:ZDB-GENE-070117-190	NCBI_gene:406960	0.02	0.02	0.166666666667	0.185185185185	0.0575	0.05	0.249290256643	0.289606227106
ZFIN:ZDB-GENE-070117-190	NCBI_gene:339829	0.02	0.02	0.176470588235	0.1875	0.09	0.085	0.400252525253	0.472816399287
ZFIN:ZDB-GENE-070117-190	NCBI_gene:143187	0.02	0.02	0.171434169279	0.166666666667	0.1	0.0975	0.391038775061	0.48114973262
ZFIN:ZDB-GENE-070117-190	NCBI_gene:10758	0.02	0.02	0.217391304348	0.238095238095	0.075	0.0675	0.453671328671	0.504807692308
ZFIN:ZDB-GENE-070117-1852	NCBI_gene:50514	0.02	0.02	0.177083333333	0.166666666667	0.045	0.04	0.200192152104	0.19623655914
ZFIN:ZDB-GENE-070117-1852	NCBI_gene:10167	0.02	0.02	0.15	0.166666666667	0.025	0.02	0.163541666667	0.180107526882
ZFIN:ZDB-GENE-070117-1812	NCBI_gene:26873	0.02	0.02	0.15	0.166666666667	0.035	0.03	0.173039215686	0.180107526882
ZFIN:ZDB-GENE-070117-180	NCBI_gene:5644	0.02	0.02	0.243661100804	0.294117647059	0.0825	0.0825	0.468434343434	0.4625
ZFIN:ZDB-GENE-070117-1794	NCBI_gene:9782	0.02	0.02	0.184210526316	0.178571428571	0.2	0.2	0.592105263158	0.589285714286
ZFIN:ZDB-GENE-070117-1794	NCBI_gene:3418	0.02	0.02	0.166666666667	0.15625	0.105	0.105	0.277777777778	0.263310185185
ZFIN:ZDB-GENE-070117-1579	NCBI_gene:3921	0.02	0.02	0.176470588235	0.166666666667	0.0375	0.035	0.267818506425	0.281400966184
ZFIN:ZDB-GENE-070117-1579	NCBI_gene:2653	0.02	0.02	0.246753246753	0.222222222222	0.0775	0.0725	0.379746455179	0.372486173957
ZFIN:ZDB-GENE-070117-1443	NCBI_gene:80222	0.02	0.02	0.189285714286	0.244047619048	0.12	0.105	0.308928571429	0.33630952381
ZFIN:ZDB-GENE-070117-1443	NCBI_gene:3988	0.02	0.02	0.176470588235	0.230769230769	0.12	0.12	0.302521008403	0.32967032967
ZFIN:ZDB-GENE-070117-1443	NCBI_gene:3889	0.02	0.02	0.2	0.260869565217	0.12	0.12	0.278571428571	0.344720496894
ZFIN:ZDB-GENE-070117-1443	NCBI_gene:3887	0.02	0.02	0.2	0.260869565217	0.12	0.12	0.278571428571	0.344720496894
ZFIN:ZDB-GENE-070117-1443	NCBI_gene:340061	0.02	0.02	0.163129973475	0.227272727273	0.02	0.02	0.260136415309	0.292207792208
ZFIN:ZDB-GENE-070117-1432	NCBI_gene:9782	0.02	0.02	0.241935483871	0.238095238095	0.07	0.065	0.270967741935	0.272893772894
