Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
MGI:1915401	ZFIN:ZDB-GENE-040426-2161	0	4.72	WithHomologyUBERON_0003052	MP_0004096--ZP_0000759	WithHomologyUBERON_0003052,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0007651,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	4.72	WithoutHomologyUBERON_0003052	MP_0004096--ZP_0000759	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0007651,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0003052,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121
MGI:2676312	ZFIN:ZDB-GENE-030131-9790	0	3.82	WithHomologyUBERON_0001003	MP_0009599--ZP_0004673	WithHomologyUBERON_3000961,WithHomologyUBERON_0002416,WithHomologyBFO_0000040,WithHomologyUBERON_0000119,WithHomologyUBERON_0000480,WithHomologyUBERON_0000064,WithHomologyUBERON_0000483,WithHomologyUBERON_0000062,WithHomologyUBERON_0000465,WithHomologyUBERON_0000014,WithHomologyUBERON_0001003,WithHomologyUBERON_0000479,WithHomologyUBERON_0003102,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0010371,WithHomologyUBERON_0000061,WithHomologyUBERON_0007376,WithHomologyUBERON_0002097,WithHomologyUBERON_0010000	3.82	WithoutHomologyUBERON_0001003	MP_0009599--ZP_0004673	WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0003102,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_3000961,WithoutHomologyUBERON_0004121,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002416,WithoutHomologyUBERON_0010371,WithoutHomologyUBERON_0001003,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0007376,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000014,WithoutHomologyUBERON_0002097
MGI:88461	ZFIN:ZDB-GENE-070501-8	-1	2.31	WithHomologyUBERON_0005090	MP_0000751--ZP_0008750	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005090,WithHomologyUBERON_0001062,WithHomologyUBERON_0001630,WithHomologyUBERON_0010000	3.18	WithoutHomologyCL_0000187	MP_0004089--ZP_0008750	WithoutHomologyCL_0000187,WithoutHomologyCL_0000183,WithoutHomologyUBERON_0005090,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000383,WithoutHomologyCL_0000255,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001630,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000393,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0000548
MGI:88549	ZFIN:ZDB-GENE-030909-4	-1	0.91	WithHomologyUBERON_0004535	MP_0004883--ZP_0004649	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0004535,WithHomologyUBERON_0001062,WithHomologyBFO_0000040	2.28	WithoutHomologyGO_0006950	MP_0004883--ZP_0005387	WithoutHomologyGO_0050896,WithoutHomologyGO_0008150,WithoutHomologyGO_0008152,WithoutHomologyGO_0044699,WithoutHomologyGO_0006950
MGI:88463	ZFIN:ZDB-GENE-070912-274	-1	1.24	WithHomologyUBERON_0000033	MP_0003092--ZP_0000032	WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0004121,WithHomologyUBERON_0000061,WithHomologyUBERON_0000033,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676	1.81	WithoutHomologyUBERON_0010313	MP_0003092--ZP_0010730	WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062
MGI:1930150	ZFIN:ZDB-GENE-060518-2	0	4.12	WithHomologyUBERON_0002081	MP_0004115--ZP_0008218	WithHomologyUBERON_0002081,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000064,WithHomologyUBERON_0004151,WithHomologyUBERON_0007100,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0004535,WithHomologyUBERON_0015228,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0010314,WithHomologyUBERON_0004120,WithHomologyUBERON_0010000,WithHomologyUBERON_0005181	4.12	WithoutHomologyUBERON_0002081	MP_0004115--ZP_0008218	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0004151,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0002081,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000061
MGI:101785	ZFIN:ZDB-GENE-041007-1	-1	0.93	WithHomologyUBERON_0000477	MP_0000691--ZP_0000397	WithHomologyUBERON_0000467,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyBFO_0000040	1.11	WithoutHomologyGO_0044763	MP_0002875--ZP_0006586	WithoutHomologyGO_0044763,WithoutHomologyGO_0009987,WithoutHomologyGO_0008150,WithoutHomologyGO_0044699
MGI:1276112	ZFIN:ZDB-GENE-040426-2442	-1	1.61	WithHomologyUBERON_0000055	MP_0005167--ZP_0006227	WithHomologyUBERON_0000055,WithHomologyUBERON_0000467,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001981,WithHomologyUBERON_0000061,WithHomologyUBERON_0004120,WithHomologyUBERON_0004535,WithHomologyUBERON_0001062,WithHomologyUBERON_0004111,WithHomologyBFO_0000040	2.49	WithoutHomologyGO_0048468	MP_0005167--ZP_0006224	WithoutHomologyGO_0048468,WithoutHomologyGO_0048856,WithoutHomologyGO_0032502,WithoutHomologyGO_0044763,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150,WithoutHomologyGO_0009987,WithoutHomologyGO_0048869
MGI:88467	ZFIN:ZDB-GENE-030131-9102	1	4.21	WithHomologyUBERON_0008785	MP_0005296--ZP_0003910	WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0004710,WithHomologyUBERON_0004708,WithHomologyUBERON_0002529,WithHomologyUBERON_0000061,WithHomologyUBERON_0000026,WithHomologyUBERON_0008785,WithHomologyUBERON_0001062,WithHomologyUBERON_0010758,WithHomologyUBERON_0010538,WithHomologyUBERON_0010000	3.97	WithoutHomologyGO_0001503	MP_0002896--ZP_0000870	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0001474,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0001503,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467
MGI:2685177	ZFIN:ZDB-GENE-080506-1	-1	1.24	WithHomologyUBERON_0000033	MP_0005240--ZP_0000054	WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000033,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0011676,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	1.39	WithoutHomologyUBERON_0011216	MP_0005240--ZP_0000054	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0011676,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061
MGI:894644	ZFIN:ZDB-GENE-080808-7	-1	3.34	WithHomologyUBERON_0002349	MP_0005333--ZP_0003471	WithHomologyBFO_0000040,WithHomologyUBERON_0007100,WithHomologyUBERON_0004535,WithHomologyUBERON_0018260,WithHomologyUBERON_0005181,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004120,WithHomologyUBERON_0010314,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0005983,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0002349,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0015228,WithHomologyUBERON_0004923	4.04	WithoutHomologyGO_0060562	MP_0000269--ZP_0006041	WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0035239,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0009653,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0048513,WithoutHomologyGO_0032502,WithoutHomologyGO_0060562,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044767,WithoutHomologyGO_0048598,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0003103,WithoutHomologyGO_0048729,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyGO_0002009,WithoutHomologyUBERON_0000465
MGI:1926395	ZFIN:ZDB-GENE-030131-5990	-1	0.87	WithHomologyUBERON_0001016	MP_0001488--ZP_0000043	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0000467	1.75	WithoutHomologyGO_0009792	MP_0001672--ZP_0000628	WithoutHomologyGO_0032502,WithoutHomologyGO_0044699,WithoutHomologyGO_0009790,WithoutHomologyGO_0009792,WithoutHomologyGO_0044767,WithoutHomologyGO_0043009,WithoutHomologyGO_0008150,WithoutHomologyGO_0048856
MGI:1917745	ZFIN:ZDB-GENE-040426-1960	-1	1.99	WithHomologyUBERON_0007100	MP_0000266--ZP_0000038	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0007100,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0004535,WithHomologyUBERON_0015228,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0004120,WithHomologyUBERON_0005181,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	2.0	WithoutHomologyUBERON_0000948	MP_0004857--ZP_0000038	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0005181
MGI:1924104	ZFIN:ZDB-GENE-090311-1	-1	1.74	WithHomologyUBERON_0011216	MP_0003109--ZP_0000054	WithHomologyUBERON_0000477,WithHomologyUBERON_0000475,WithHomologyUBERON_0011216,WithHomologyUBERON_0001474,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	3.01	WithoutHomologyUBERON_0002100	MP_0001258--ZP_0002587	WithoutHomologyUBERON_0002100,WithoutHomologyUBERON_0011676,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061
MGI:96922	ZFIN:ZDB-GENE-040426-1430	-1	3.07	WithHomologyUBERON_0002407	MP_0005312--ZP_0001241	WithHomologyBFO_0000040,WithHomologyUBERON_0000119,WithHomologyUBERON_0006914,WithHomologyUBERON_0004457,WithHomologyUBERON_0004535,WithHomologyUBERON_0004458,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000483,WithHomologyUBERON_0003103,WithHomologyUBERON_0010314,WithHomologyUBERON_0005181,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0002407,WithHomologyUBERON_0000479,WithHomologyUBERON_0007100,WithHomologyUBERON_0004120,WithHomologyUBERON_0005177,WithHomologyUBERON_0015228,WithHomologyUBERON_0004923	3.12	WithoutHomologyGO_0001568	MP_0001622--ZP_0001395	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0048869,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyGO_0008152,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004111,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0001981,WithoutHomologyGO_0030154,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0001568,WithoutHomologyGO_0044763,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000477,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0009987
MGI:1330828	ZFIN:ZDB-GENE-050417-22	0	0	None			0	None		
MGI:96921	ZFIN:ZDB-GENE-990415-152	-1	0.78	WithHomologyCL_0000000	MP_0012114--ZP_0000562	WithHomologyBFO_0000040,WithHomologyCL_0000000,WithHomologyGO_0005575,WithHomologyUBERON_0000465,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062	0.88	WithoutHomologyUBERON_0000468	MP_0011096--ZP_0000160	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000468
MGI:95794	ZFIN:ZDB-GENE-050119-2	1	3.47	WithHomologyUBERON_0000122	MP_0002196--ZP_0007448	WithHomologyUBERON_0000467,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithHomologyUBERON_0010000,WithHomologyUBERON_0005162,WithHomologyUBERON_0000122	3.32	WithoutHomologyUBERON_0000122	MP_0002196--ZP_0007448	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0005162,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000064,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000122,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0011215,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000477
MGI:1926252	ZFIN:ZDB-GENE-060726-1	0	1.61	WithHomologyUBERON_0000055	MP_0003227--ZP_0008325	WithHomologyUBERON_0000055,WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001981,WithHomologyUBERON_0000061,WithHomologyUBERON_0004120,WithHomologyUBERON_0004535,WithHomologyUBERON_0001062,WithHomologyUBERON_0004111,WithHomologyUBERON_0000467	1.61	WithoutHomologyUBERON_0000055	MP_0003227--ZP_0008325	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465
MGI:88351	ZFIN:ZDB-GENE-010320-1	-1	0.78	WithHomologyCL_0000000	MP_0004046--ZP_0000569	WithHomologyBFO_0000040,WithHomologyCL_0000000,WithHomologyGO_0005575,WithHomologyUBERON_0000465,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062	1.76	WithoutHomologyGO_0001701	MP_0004957--ZP_0000569	WithoutHomologyGO_0032502,WithoutHomologyGO_0044699,WithoutHomologyGO_0009790,WithoutHomologyGO_0009792,WithoutHomologyGO_0044767,WithoutHomologyGO_0043009,WithoutHomologyGO_0008150,WithoutHomologyGO_0048856,WithoutHomologyGO_0001701
MGI:88216	ZFIN:ZDB-GENE-070531-1	-1	0.56	WithHomologyUBERON_0000062	MP_0008482--ZP_0000043	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000	0.88	WithoutHomologyUBERON_0000468	MP_0001262--ZP_0000160	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000468
MGI:2659071	ZFIN:ZDB-GENE-030131-6959	-1	1.59	WithHomologyUBERON_0000481	MP_0001890--ZP_0004331	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000	1.84	WithoutHomologyUBERON_0005172	MP_0000596--ZP_0004331	WithoutHomologyUBERON_0005172,WithoutHomologyUBERON_0005173,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062
MGI:2137026	ZFIN:ZDB-GENE-030319-5	-1	0	None			0.45	WithoutHomologyGO_0044699	MP_0008079--ZP_0004795	WithoutHomologyGO_0008150,WithoutHomologyGO_0044699
MGI:1932339	ZFIN:ZDB-GENE-040827-3	-1	1.62	WithHomologyUBERON_0001474	MP_0004615--ZP_0006907	WithHomologyUBERON_0000467,WithHomologyUBERON_0001474,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765,WithHomologyUBERON_0010000	2.83	WithoutHomologyUBERON_0002412	MP_0004615--ZP_0006907	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0010913,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0008001,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002513,WithoutHomologyUBERON_0002412,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005174,WithoutHomologyUBERON_0010363,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0015005
MGI:1343102	ZFIN:ZDB-GENE-000209-4	-1	4.26	WithHomologyUBERON_0002316	MP_0002199--ZP_0000196	WithHomologyUBERON_0011215,WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0002316,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithHomologyUBERON_0010000,WithHomologyUBERON_0005162,WithHomologyUBERON_0000467	4.74	WithoutHomologyUBERON_0005970	MP_0002199--ZP_0000196	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0005162,WithoutHomologyUBERON_0005970,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001020,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000122,WithoutHomologyUBERON_0001018,WithoutHomologyUBERON_0011215,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003544,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0007702,WithoutHomologyUBERON_0002316
MGI:104643	ZFIN:ZDB-GENE-040426-1236	0	0.87	WithHomologyUBERON_0001016	MP_0003984--ZP_0001270	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyBFO_0000040	0.87	WithoutHomologyGO_0044767	MP_0003984--ZP_0005861	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0032502,WithoutHomologyGO_0044699,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0048856
MGI:1915889	ZFIN:ZDB-GENE-050320-126	-1	0.91	WithHomologyUBERON_0004535	MP_0005634--ZP_0005494	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0004535,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467	1.35	WithoutHomologyGO_0042592	MP_0005634--ZP_0000038	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0065007,WithoutHomologyUBERON_0004535,WithoutHomologyGO_0008152,WithoutHomologyGO_0042592,WithoutHomologyGO_0065008,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061
MGI:102844	ZFIN:ZDB-GENE-070112-2362	0	4.12	WithHomologyUBERON_0002081	MP_0004063--ZP_0000535	WithHomologyUBERON_0002081,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000064,WithHomologyUBERON_0004151,WithHomologyUBERON_0007100,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0004535,WithHomologyUBERON_0015228,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0010314,WithHomologyUBERON_0004120,WithHomologyUBERON_0010000,WithHomologyUBERON_0005181	4.12	WithoutHomologyUBERON_0002081	MP_0004063--ZP_0000535	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0004151,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0002081,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000061
