Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
MGI:2176159	NCBI_gene:56603	-1	2.98	WithHomologyUBERON_2100271	MP_0000565--HP_0011297	WithHomologyBFO_0000040,WithHomologyUBERON_2100271,WithHomologyUBERON_0002091,WithHomologyUBERON_0010912,WithHomologyUBERON_0010000,WithHomologyUBERON_0002534,WithHomologyUBERON_0002470,WithHomologyUBERON_0011216,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_2000271,WithHomologyUBERON_0010538,WithHomologyUBERON_0002513,WithHomologyUBERON_0004708,WithHomologyUBERON_0004376,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0008897,WithHomologyUBERON_0001062,WithHomologyUBERON_0010758,WithHomologyUBERON_0000467,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0001474,WithHomologyUBERON_0010363,WithHomologyUBERON_0002529,WithHomologyUBERON_0000026,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765	3.76	WithoutHomologyUBERON_0010707	MP_0000565--HP_0012165	WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0005881,WithoutHomologyUBERON_0002529,WithoutHomologyUBERON_0002470,WithoutHomologyUBERON_0010707,WithoutHomologyUBERON_0002101,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010740,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0000026,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0002544,WithoutHomologyUBERON_0010758,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002091,WithoutHomologyUBERON_0004708,WithoutHomologyUBERON_0010538
MGI:1918480	NCBI_gene:54808	-1	5.11	WithHomologyUBERON_0003460	MP_0004351--HP_0003897	WithHomologyBFO_0000040,WithHomologyUBERON_0002495,WithHomologyUBERON_0003461,WithHomologyUBERON_0003460,WithHomologyUBERON_0010740,WithHomologyUBERON_0010741,WithHomologyUBERON_0002091,WithHomologyUBERON_0010912,WithHomologyUBERON_0000976,WithHomologyUBERON_0010000,WithHomologyUBERON_0008785,WithHomologyUBERON_0002472,WithHomologyUBERON_0002534,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0003822,WithHomologyUBERON_0010538,WithHomologyUBERON_0003607,WithHomologyUBERON_0003606,WithHomologyUBERON_0002513,WithHomologyUBERON_0015053,WithHomologyUBERON_0004708,WithHomologyUBERON_0004375,WithHomologyUBERON_0000062,WithHomologyUBERON_0004250,WithHomologyUBERON_0000061,WithHomologyUBERON_0008897,WithHomologyUBERON_0001062,WithHomologyUBERON_0010758,WithHomologyUBERON_0011216,WithHomologyUBERON_0000475,WithHomologyUBERON_0015021,WithHomologyUBERON_0000477,WithHomologyUBERON_0010363,WithHomologyUBERON_0002529,WithHomologyUBERON_0002428,WithHomologyUBERON_0015061,WithHomologyUBERON_0004120,WithHomologyUBERON_0000026,WithHomologyUBERON_0008962,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765,WithHomologyUBERON_0001474	5.17	WithoutHomologyUBERON_0000976	MP_0004351--HP_0003897	WithoutHomologyUBERON_0004375,WithoutHomologyUBERON_0004250,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0008785,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0002428,WithoutHomologyUBERON_0002529,WithoutHomologyUBERON_0002472,WithoutHomologyUBERON_0015053,WithoutHomologyUBERON_0002101,WithoutHomologyUBERON_0003606,WithoutHomologyUBERON_0003607,WithoutHomologyUBERON_0010741,WithoutHomologyUBERON_0010740,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0008962,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0000026,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0002495,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002513,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0003822,WithoutHomologyUBERON_0015061,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0010758,WithoutHomologyUBERON_0003460,WithoutHomologyUBERON_0003461,WithoutHomologyUBERON_0010363,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0000976,WithoutHomologyUBERON_0002091,WithoutHomologyUBERON_0004708,WithoutHomologyUBERON_0015021,WithoutHomologyUBERON_0010538
MGI:700010	NCBI_gene:6455	0	0	None			0	None		
MGI:108085	NCBI_gene:3248	0	5.05	WithHomologyUBERON_0005440	MP_0003139--HP_0001643	WithHomologyUBERON_0000055,WithHomologyBFO_0000040,WithHomologyUBERON_0004573,WithHomologyUBERON_0003103,WithHomologyUBERON_0000077,WithHomologyUBERON_0003834,WithHomologyUBERON_0004535,WithHomologyUBERON_0005181,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004119,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithHomologyUBERON_0003509,WithHomologyUBERON_0001637,WithHomologyCL_0000000,WithHomologyUBERON_0005440,WithHomologyUBERON_0003513,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0005985,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000477,WithHomologyGO_0005575,WithHomologyUBERON_0001981,WithHomologyUBERON_0007100,WithHomologyUBERON_0003498,WithHomologyUBERON_0004120,WithHomologyUBERON_0005177,WithHomologyUBERON_0015228	5.05	WithoutHomologyUBERON_0005440	MP_0003139--HP_0001643	WithoutHomologyUBERON_0005985,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000077,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0005440,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0048646,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0003834,WithoutHomologyGO_0005575,WithoutHomologyGO_0048869,WithoutHomologyGO_0005623,WithoutHomologyGO_0048856,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyGO_0008152,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyUBERON_0003509,WithoutHomologyUBERON_0004119,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004111,WithoutHomologyGO_0032502,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0001568,WithoutHomologyGO_0001525,WithoutHomologyGO_0016265,WithoutHomologyUBERON_0003498,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0003103,WithoutHomologyGO_0044763,WithoutHomologyUBERON_0003513,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001637,WithoutHomologyUBERON_0004573,WithoutHomologyGO_0009987
MGI:108083	NCBI_gene:3784	-1	3.19	WithHomologyUBERON_0002349	MP_0010392--HP_0003115	WithHomologyBFO_0000040,WithHomologyUBERON_0007100,WithHomologyUBERON_0004535,WithHomologyUBERON_0018260,WithHomologyUBERON_0005181,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004120,WithHomologyUBERON_0010314,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0005983,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0002349,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0015228,WithHomologyUBERON_0004923	3.59	WithoutHomologyGO_0006941	MP_0005424--HP_0001663	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyGO_0044699,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0003012,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0003008,WithoutHomologyGO_0006941,WithoutHomologyGO_0006936
MGI:1860425	NCBI_gene:23562	-1	2.32	WithHomologyUBERON_0001690	MP_0004530--HP_0000365	WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000020,WithHomologyUBERON_0001690,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0000033,WithHomologyUBERON_0001062,WithHomologyUBERON_0001032,WithHomologyUBERON_0010314,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676	2.96	WithoutHomologyGO_0007605	MP_0011967--HP_0000365	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0011676,WithoutHomologyGO_0007600,WithoutHomologyGO_0007605,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0050954,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0002105,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0050877,WithoutHomologyUBERON_0000020,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001690,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0003008
MGI:1913612	NCBI_gene:51010	0	0	None			0	None		
MGI:1916882	NCBI_gene:23365	-1	1.52	WithHomologyUBERON_0002390	MP_0005094--HP_0001871	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0002390,WithHomologyUBERON_0004120,WithHomologyUBERON_0001062	2.05	WithoutHomologyCL_0000738	MP_0005094--HP_0004808	WithoutHomologyCL_0000219,WithoutHomologyCL_0000081,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyGO_0030097,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0048513,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0004177,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000988,WithoutHomologyGO_0048856,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0048534,WithoutHomologyCL_0000738,WithoutHomologyGO_0044767,WithoutHomologyCL_0000548
MGI:1347093	NCBI_gene:79068	-1	2.64	WithHomologyUBERON_0002513	MP_0004600--HP_0011297	WithHomologyUBERON_0010000,WithHomologyUBERON_0001474,WithHomologyUBERON_0010363,WithHomologyUBERON_0000480,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001434,WithHomologyUBERON_0002513,WithHomologyUBERON_0004765,WithHomologyUBERON_0000467	2.7	WithoutHomologyUBERON_0002412	MP_0004600--HP_0003319	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0008001,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002513,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0002412,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0010913,WithoutHomologyUBERON_0015005,WithoutHomologyUBERON_0010363,WithoutHomologyUBERON_0000477
MGI:102567	NCBI_gene:4901	0	3.28	WithHomologyUBERON_0001781	MP_0003729--HP_0007703	WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithHomologyUBERON_0000055,WithHomologyUBERON_0004535,WithHomologyUBERON_0001032,WithHomologyUBERON_0001016,WithHomologyUBERON_0000970,WithHomologyUBERON_0011676,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyUBERON_0000033,WithHomologyUBERON_0005388,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithHomologyUBERON_0010230,WithHomologyUBERON_0000047,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000966,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0000479,WithHomologyUBERON_0001981,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120,WithHomologyUBERON_0001781,WithHomologyUBERON_0004923	3.28	WithoutHomologyUBERON_0001781	MP_0003729--HP_0007703	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004923,WithoutHomologyUBERON_0000966,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0005388,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001781,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
MGI:2141180	NCBI_gene:11146	1	0.94	WithHomologyUBERON_0000064	MP_0005312--HP_0000951	WithHomologyUBERON_0000465,WithHomologyUBERON_0000064,WithHomologyUBERON_0000061,WithHomologyUBERON_0010000,WithHomologyUBERON_0001062	0.73	WithoutHomologyUBERON_0004121	MP_0002621--HP_0000951	WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0004121
MGI:892979	NCBI_gene:1121	0	3.84	WithHomologyUBERON_0015808	MP_0005201--HP_0007703	WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithHomologyUBERON_0000119,WithHomologyUBERON_0000055,WithHomologyUBERON_0004535,WithHomologyUBERON_0001032,WithHomologyUBERON_0001016,WithHomologyUBERON_0000970,WithHomologyUBERON_0011676,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000483,WithHomologyUBERON_0004121,WithHomologyUBERON_0000033,WithHomologyUBERON_0005388,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithHomologyUBERON_0010371,WithHomologyUBERON_0004111,WithHomologyUBERON_0010230,WithHomologyUBERON_0015808,WithHomologyUBERON_0000047,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000966,WithHomologyUBERON_0001062,WithHomologyUBERON_0007625,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0000479,WithHomologyUBERON_0001981,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120,WithHomologyUBERON_0001781,WithHomologyUBERON_0001782,WithHomologyUBERON_0004923	3.84	WithoutHomologyUBERON_0001782	MP_0005201--HP_0007703	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0007625,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0015212,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0010371,WithoutHomologyUBERON_0004923,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0000966,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0005388,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001782,WithoutHomologyUBERON_0001781,WithoutHomologyUBERON_0015808,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
MGI:1339968	NCBI_gene:1491	-1	2.19	WithHomologyUBERON_0001008	MP_0003311--HP_0003153	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001008	3.94	WithoutHomologyGO_0006520	MP_0005311--HP_0003153	WithoutHomologyGO_1901564,WithoutHomologyGO_0071704,WithoutHomologyGO_0044710,WithoutHomologyUBERON_0000463,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0043436,WithoutHomologyGO_0065007,WithoutHomologyGO_0008152,WithoutHomologyGO_0065008,WithoutHomologyGO_0042592,WithoutHomologyGO_0044699,WithoutHomologyGO_0006807,WithoutHomologyGO_0044237,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0044238,WithoutHomologyGO_0044763,WithoutHomologyGO_0006520,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0044281,WithoutHomologyGO_0019752,WithoutHomologyGO_0006082,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0009987
MGI:892977	NCBI_gene:1836	-1	3.31	WithHomologyUBERON_0002418	MP_0000165--HP_0100593	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0002418,WithHomologyUBERON_0000061,WithHomologyUBERON_0000479,WithHomologyUBERON_0002384,WithHomologyUBERON_0001062,WithHomologyUBERON_0004755,WithHomologyUBERON_0001434,WithHomologyUBERON_0010000,WithHomologyBFO_0000040	4.77	WithoutHomologyGO_0001958	MP_0003419--HP_0100569	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0001474,WithoutHomologyGO_0044707,WithoutHomologyGO_0001958,WithoutHomologyUBERON_0001434,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0001503,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0036075
MGI:1339963	NCBI_gene:8869	-1	0.17	WithHomologyUBERON_0000467	MP_0000189--HP_0000929	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467	0.82	WithoutHomologyUBERON_0000468	MP_0002891--HP_0001508	WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000468,WithoutHomologyUBERON_0001062
MGI:1201406	NCBI_gene:6555	-1	4.3	WithHomologyUBERON_0002108	MP_0002791--HP_0002570	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000064,WithHomologyUBERON_0000160,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0002108,WithHomologyUBERON_0001007,WithHomologyUBERON_0013522,WithHomologyUBERON_0001062,WithHomologyUBERON_0004921,WithHomologyUBERON_0013765,WithHomologyUBERON_0010000	4.5	WithoutHomologyUBERON_0001988	MP_0002791--HP_0002028	WithoutHomologyUBERON_0001988,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyGO_0044699,WithoutHomologyGO_0044707,WithoutHomologyUBERON_0001007,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0032501,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000916,WithoutHomologyUBERON_0009569,WithoutHomologyUBERON_0000463,WithoutHomologyUBERON_0000174,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0003008
MGI:101761	NCBI_gene:8091	0	4.43	WithHomologyUBERON_0000995	MP_0002637--HP_0010784	WithHomologyUBERON_0000995,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000064,WithHomologyUBERON_0000474,WithHomologyUBERON_0000061,WithHomologyUBERON_0004120,WithHomologyUBERON_0013522,WithHomologyUBERON_0001062,WithHomologyUBERON_0005156,WithHomologyUBERON_0013515,WithHomologyUBERON_0010000,WithHomologyUBERON_0000990,WithHomologyUBERON_0000467	4.43	WithoutHomologyUBERON_0000995	MP_0002637--HP_0010784	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000474,WithoutHomologyUBERON_0013522,WithoutHomologyUBERON_0013515,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0005156,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000995,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000990,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061
MGI:109518	NCBI_gene:729238	-1	2.5	WithHomologyUBERON_0006860	MP_0010901--HP_0004930	WithHomologyUBERON_0000489,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001004,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0002075,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0018707,WithHomologyUBERON_0001062,WithHomologyUBERON_0006860,WithHomologyUBERON_0010000	2.51	WithoutHomologyUBERON_0002048	MP_0010901--HP_0004930	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001004,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000171,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0005178,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0002048,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062
MGI:1330233	NCBI_gene:8557	-1	4.01	WithHomologyUBERON_0001015	MP_0000751--HP_0003198	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005090,WithHomologyUBERON_0001062,WithHomologyUBERON_0001630,WithHomologyUBERON_0001015,WithHomologyUBERON_0010000	4.66	WithoutHomologyCL_0008002	MP_0009413--HP_0003557	WithoutHomologyCL_0000187,WithoutHomologyCL_0000183,WithoutHomologyUBERON_0005090,WithoutHomologyCL_0000188,WithoutHomologyCL_0008002,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyCL_0002372,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0001134,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000383,WithoutHomologyCL_0000228,WithoutHomologyUBERON_0002385,WithoutHomologyCL_0000255,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001630,WithoutHomologyCL_0002242,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000393,WithoutHomologyCL_0000737,WithoutHomologyUBERON_0002036,WithoutHomologyCL_0002371,WithoutHomologyCL_0000548
