Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
ZFIN:ZDB-GENE-030131-9460	NCBI_gene:8288	-1	0	None			0.23	WithoutHomologyGO_0008150	ZP_0008988--HP_0001939	WithoutHomologyGO_0008150
ZFIN:ZDB-GENE-040808-32	NCBI_gene:1145	0	0.78	WithHomologyUBERON_0001016	ZP_0006845--HP_0002167	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyBFO_0000040	0.78	WithoutHomologyUBERON_0001016	ZP_0006845--HP_0002167	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
ZFIN:ZDB-GENE-990415-82	NCBI_gene:2625	-1	2.69	WithHomologyUBERON_0010371	ZP_0010439--HP_0007703	WithHomologyUBERON_0000119,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000479,WithHomologyUBERON_0000483,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0010371	3.5	WithoutHomologyUBERON_0006555	ZP_0010444--HP_0000076	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000025,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0006555,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0011143,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-041124-3	NCBI_gene:2132	-1	4.77	WithHomologyUBERON_0010741	ZP_0000875--HP_0003063	WithHomologyBFO_0000040,WithHomologyUBERON_0010740,WithHomologyUBERON_0010741,WithHomologyUBERON_0002091,WithHomologyUBERON_0010912,WithHomologyUBERON_0011216,WithHomologyUBERON_0002534,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004708,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0008897,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0001474,WithHomologyUBERON_0000477,WithHomologyUBERON_0004120,WithHomologyUBERON_0000026,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765	4.87	WithoutHomologyUBERON_0007829	ZP_0000875--HP_0000782	WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0007828,WithoutHomologyUBERON_0007829,WithoutHomologyUBERON_0002101,WithoutHomologyUBERON_0010741,WithoutHomologyUBERON_0010740,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0000026,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002091,WithoutHomologyUBERON_0004708
ZFIN:ZDB-GENE-041203-2	NCBI_gene:93986	0	0	None			0	None		
ZFIN:ZDB-GENE-060810-186	NCBI_gene:2671	0	0.82	WithHomologyCL_0000000	ZP_0004501--HP_0003287	WithHomologyBFO_0000040,WithHomologyCL_0000000,WithHomologyGO_0005575,WithHomologyUBERON_0000465,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062	0.82	WithoutHomologyCL_0000000	ZP_0004501--HP_0003287	WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyGO_0008152,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0005575
ZFIN:ZDB-GENE-040704-35	NCBI_gene:95681	-1	2.19	WithHomologyUBERON_0001008	ZP_0006631--HP_0000090	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001008	2.9	WithoutHomologyGO_0006928	ZP_0006626--HP_0002269	WithoutHomologyGO_0044763,WithoutHomologyGO_0009987,WithoutHomologyGO_0008150,WithoutHomologyGO_0044699,WithoutHomologyGO_0006928
ZFIN:ZDB-GENE-040426-1045	NCBI_gene:55120	1	2.87	WithHomologyUBERON_0000991	ZP_0008201--HP_0000028	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0004120,WithHomologyUBERON_0000990,WithHomologyUBERON_0001062,WithHomologyUBERON_0000991,WithHomologyUBERON_0010000,WithHomologyUBERON_0003133,WithHomologyUBERON_0005156	2.84	WithoutHomologyUBERON_0000991	ZP_0008201--HP_0000028	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0003133,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0005156,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002530,WithoutHomologyUBERON_0000991,WithoutHomologyUBERON_0004175,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003937,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000990
ZFIN:ZDB-GENE-081027-4	NCBI_gene:27241	0	2.84	WithHomologyUBERON_0005388	ZP_0000417--HP_0007703	WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithHomologyUBERON_0000055,WithHomologyUBERON_0004535,WithHomologyUBERON_0001032,WithHomologyUBERON_0001016,WithHomologyUBERON_0000970,WithHomologyUBERON_0011676,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyUBERON_0000033,WithHomologyUBERON_0005388,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithHomologyUBERON_0010230,WithHomologyUBERON_0000047,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000966,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0000479,WithHomologyUBERON_0001981,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120	2.84	WithoutHomologyUBERON_0005388	ZP_0000417--HP_0007703	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0000966,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0005388,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-041114-92	NCBI_gene:91624	0	3.75	WithHomologyUBERON_0002081	ZP_0005226--HP_0005110	WithHomologyUBERON_0002081,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000064,WithHomologyUBERON_0004151,WithHomologyUBERON_0007100,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0004535,WithHomologyUBERON_0015228,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0010314,WithHomologyUBERON_0004120,WithHomologyUBERON_0010000,WithHomologyUBERON_0005181	3.75	WithoutHomologyUBERON_0002081	ZP_0005226--HP_0005110	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0004151,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0002081,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000061
ZFIN:ZDB-GENE-990415-15	NCBI_gene:170302	0	3.48	WithHomologyUBERON_0001264	ZP_0001031--HP_0012091	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0002075,WithHomologyUBERON_0001264,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062,WithHomologyBFO_0000040	3.48	WithoutHomologyUBERON_0001264	ZP_0001031--HP_0012091	WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000916,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0009569,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001264,WithoutHomologyUBERON_0002075,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002530,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000
ZFIN:ZDB-GENE-050522-308	NCBI_gene:4990	-1	3.19	WithHomologyUBERON_0005389	ZP_0007771--HP_0000518	WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithHomologyUBERON_0001032,WithHomologyUBERON_0000970,WithHomologyUBERON_0011676,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyUBERON_0000033,WithHomologyUBERON_0005389,WithHomologyUBERON_0010314,WithHomologyUBERON_0010230,WithHomologyUBERON_0015212,WithHomologyUBERON_0000047,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000965,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000020	3.22	WithoutHomologyUBERON_0000965	ZP_0007771--HP_0000518	WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000965,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0005389,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001801,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-030910-2	NCBI_gene:1813	0	0.78	WithHomologyUBERON_0001016	ZP_0000711--HP_0000708	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyBFO_0000040	0.78	WithoutHomologyUBERON_0001016	ZP_0000711--HP_0000708	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
ZFIN:ZDB-GENE-080103-2	NCBI_gene:5618	-1	0.17	WithHomologyUBERON_0000467	ZP_0000043--HP_0010460	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467	0.53	WithoutHomologyUBERON_0004120	ZP_0000054--HP_0010460	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465
ZFIN:ZDB-GENE-090313-191	NCBI_gene:79955	0	3.28	WithHomologyUBERON_0001781	ZP_0005816--HP_0007703	WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithHomologyUBERON_0000055,WithHomologyUBERON_0004535,WithHomologyUBERON_0001032,WithHomologyUBERON_0001016,WithHomologyUBERON_0000970,WithHomologyUBERON_0011676,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyUBERON_0000033,WithHomologyUBERON_0005388,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithHomologyUBERON_0010230,WithHomologyUBERON_0000047,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000966,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0000479,WithHomologyUBERON_0001981,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120,WithHomologyUBERON_0001781,WithHomologyUBERON_0004923	3.28	WithoutHomologyUBERON_0001781	ZP_0005816--HP_0007703	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004923,WithoutHomologyUBERON_0000966,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0005388,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001781,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-070112-1042	NCBI_gene:7428	-1	3.21	WithHomologyUBERON_0002049	ZP_0008548--HP_0100761	WithHomologyBFO_0000040,WithHomologyUBERON_0000055,WithHomologyUBERON_0010000,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001062,WithHomologyUBERON_0001981,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0004120,WithHomologyUBERON_0004535,WithHomologyUBERON_0002049,WithHomologyUBERON_0004111,WithHomologyUBERON_0000467	3.59	WithoutHomologyUBERON_0002203	ZP_0001619--HP_0008046	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0002203,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0002200,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0006876,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002049,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-070912-112	NCBI_gene:57709	0	1.59	WithHomologyUBERON_0010230	ZP_0000043--HP_0001098	WithHomologyUBERON_0000019,WithHomologyUBERON_0000475,WithHomologyUBERON_0010000,WithHomologyUBERON_0000047,WithHomologyUBERON_0000480,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000020,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0001032,WithHomologyUBERON_0010314,WithHomologyUBERON_0011676,WithHomologyUBERON_0000970,WithHomologyUBERON_0004121,WithHomologyUBERON_0010230,WithHomologyBFO_0000040	1.59	WithoutHomologyUBERON_0002104	ZP_0000043--HP_0001098	WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000970,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040
ZFIN:ZDB-GENE-990415-183	NCBI_gene:4851	-1	1.14	WithHomologyUBERON_0004111	ZP_0000273--HP_0001647	WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0004120,WithHomologyUBERON_0004535,WithHomologyUBERON_0001062,WithHomologyUBERON_0004111,WithHomologyUBERON_0000467	1.62	WithoutHomologyUBERON_0010313	ZP_0010185--HP_0001646	WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0010313,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-020419-39	NCBI_gene:6491	0	2.14	WithHomologyUBERON_0001893	ZP_0000054--HP_0000252	WithHomologyBFO_0000040,WithHomologyUBERON_0000075,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithHomologyUBERON_0001016,WithHomologyUBERON_0010000,WithHomologyUBERON_0000955,WithHomologyUBERON_0011216,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0001890,WithHomologyUBERON_0001893,WithHomologyUBERON_0000033,WithHomologyUBERON_0010314,WithHomologyUBERON_0011676,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0000475,WithHomologyUBERON_0002780,WithHomologyUBERON_0000477,WithHomologyUBERON_0004121,WithHomologyUBERON_0003128,WithHomologyUBERON_0003129,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765,WithHomologyUBERON_0001474	2.14	WithoutHomologyUBERON_0001893	ZP_0000054--HP_0000252	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0001893,WithoutHomologyUBERON_0001890,WithoutHomologyUBERON_0000075,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0001444,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0002780,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0003457,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001456,WithoutHomologyUBERON_0007811,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0007914,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0003129,WithoutHomologyUBERON_0003128,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-990415-181	NCBI_gene:4838	-1	1.46	WithHomologyUBERON_0003103	ZP_0000032--HP_0004307	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0003103,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000	1.77	WithoutHomologyGO_0009790	ZP_0010176--HP_0001511	WithoutHomologyGO_0032502,WithoutHomologyGO_0009790,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150,WithoutHomologyGO_0048856
ZFIN:ZDB-GENE-070531-1	NCBI_gene:695	0	1.59	WithHomologyUBERON_0010230	ZP_0000043--HP_0000509	WithHomologyUBERON_0000019,WithHomologyUBERON_0000475,WithHomologyUBERON_0010000,WithHomologyUBERON_0000047,WithHomologyUBERON_0000480,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000020,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0001032,WithHomologyUBERON_0010314,WithHomologyUBERON_0011676,WithHomologyUBERON_0000970,WithHomologyUBERON_0004121,WithHomologyUBERON_0010230,WithHomologyBFO_0000040	1.59	WithoutHomologyUBERON_0010230	ZP_0000043--HP_0000509	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0002104,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-030131-3776	NCBI_gene:5728	-1	2.75	WithHomologyUBERON_0006914	ZP_0000038--HP_0010765	WithHomologyUBERON_0000119,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0006914,WithHomologyUBERON_0000064,WithHomologyUBERON_0000483,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000479,WithHomologyBFO_0000040,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467	3.47	WithoutHomologyUBERON_0003513	ZP_0000019--HP_0001677	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0003513,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062
