Gene1	Gene2	All Pairs MedianIC With Homology	All Pairs MedianIC Without Homology	 All Pairs MedianSimJ With Homology	 All Pairs MedianSimJ Without Homology 	 Best Pairs MedianIC With Homology	 Best Pairs MedianIC Without Homology	 Best Pairs MedianSimJ With Homology	 Best Pairs MedianSimJ Without Homology
ZFIN:ZDB-GENE-041212-53	NCBI_gene:65018	0.02	0.02	0.172626649638	0.166666666667	0.075	0.075	0.378921568627	0.355182257356
ZFIN:ZDB-GENE-041210-165	NCBI_gene:11081	0.02	0.015	0.174392097264	0.163978494624	0.035	0.0275	0.245459401709	0.23543956044
ZFIN:ZDB-GENE-041114-11	NCBI_gene:78989	0.02	0.02	0.17614738203	0.161290322581	0.135	0.135	0.336986934549	0.309580734581
ZFIN:ZDB-GENE-041111-255	NCBI_gene:9780	0.02	0.02	0.148148148148	0.140625	0.205	0.205	0.561577995622	0.548076923077
ZFIN:ZDB-GENE-041111-226	NCBI_gene:9342	0.02	0.02	0.166666666667	0.162162162162	0.155	0.155	0.347326454034	0.354444444444
ZFIN:ZDB-GENE-041108-2	NCBI_gene:6834	0.02	0.02	0.181818181818	0.166666666667	0.125	0.12	0.430539889253	0.403031920572
ZFIN:ZDB-GENE-041020-1	NCBI_gene:7092	0.02	0.02	0.140189977072	0.15625	0.06	0.05	0.232597846073	0.254316583954
ZFIN:ZDB-GENE-040930-8	NCBI_gene:56683	0.02	0.02	0.205882352941	0.21875	0.12	0.115	0.447916666667	0.461111111111
ZFIN:ZDB-GENE-040912-168	NCBI_gene:2110	0.02	0.02	0.155339805825	0.148148148148	0.195	0.185	0.537845714626	0.499368686869
ZFIN:ZDB-GENE-040822-24	NCBI_gene:2013	0.02	0.02	0.103448275862	0.128205128205	0.125	0.125	0.278650254669	0.308566433566
ZFIN:ZDB-GENE-040808-32	NCBI_gene:1145	0.02	0.02	0.214285714286	0.191489361702	0.185	0.185	0.607142857143	0.595744680851
ZFIN:ZDB-GENE-040801-40	NCBI_gene:9531	0.02	0.02	0.219512195122	0.215838509317	0.16	0.155	0.513009049774	0.553819444444
ZFIN:ZDB-GENE-040801-248	NCBI_gene:246329	0.02	0.02	0.0833333333333	0.1	0.175	0.17	0.315773569702	0.287984496124
ZFIN:ZDB-GENE-040801-106	NCBI_gene:2743	0.02	0.02	0.16	0.150943396226	0.135	0.135	0.445526475959	0.465840840841
ZFIN:ZDB-GENE-040724-82	NCBI_gene:9439	0.02	0.02	0.242424242424	0.259615384615	0.0225	0.0225	0.53400882825	0.530870445344
ZFIN:ZDB-GENE-040718-328	NCBI_gene:11231	0.02	0.02	0.191489361702	0.190476190476	0.095	0.095	0.426767676768	0.382738095238
ZFIN:ZDB-GENE-040712-6	NCBI_gene:83605	0.02	0.02	0.2625	0.25	0.1	0.1	0.428200129955	0.385185185185
ZFIN:ZDB-GENE-040704-64	NCBI_gene:5654	0.02	0.02	0.197530864198	0.214285714286	0.05	0.0475	0.376456876457	0.376326259947
ZFIN:ZDB-GENE-040704-35	NCBI_gene:95681	0.02	0.02	0.195652173913	0.2	0.15	0.15	0.4375	0.474835526316
ZFIN:ZDB-GENE-040625-147	NCBI_gene:6135	0.02	0.02	0.1875	0.181818181818	0.165	0.16	0.430107668479	0.460294117647
ZFIN:ZDB-GENE-040428-1	NCBI_gene:5925	0.02	0.01	0.15356541269	0.142857142857	0.095	0.095	0.460946094609	0.492063492063
ZFIN:ZDB-GENE-040426-838	NCBI_gene:9897	0.02	0.02	0.172750688338	0.185185185185	0.145	0.145	0.418895599655	0.456876456876
ZFIN:ZDB-GENE-040426-770	NCBI_gene:5589	0.02	0.02	0.156862745098	0.196774193548	0.085	0.085	0.423441734417	0.45
ZFIN:ZDB-GENE-040426-2209	NCBI_gene:4070	0.02	0.02	0.137614678899	0.133333333333	0.105	0.105	0.327457264957	0.295343137255
ZFIN:ZDB-GENE-040426-2009	NCBI_gene:7317	0.02	0.02	0.155466751918	0.15	0.12	0.12	0.506304804531	0.475
ZFIN:ZDB-GENE-040426-1960	NCBI_gene:10159	0.02	0.02	0.175438596491	0.166666666667	0.07	0.07	0.415384615385	0.368464052288
